PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251148;11;2025;8403322;1;2;1;70;;2;284.5632698;63;1;;;;;;;;;1;;2;0;3;3;1;2;2;;2;;.;5120;97;9700
20251148;11;2025;8403324;1;1;1;70;;2;358.56968371;63;1;;;;;;4;;1600000;1;;194;2;6;1;3;2;2;;2;;.;1311;01;0123
20251148;11;2025;8403324;1;2;1;70;;2;358.56968371;63;1;;;;;;;;;1;;96;2;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8403324;1;3;1;70;;2;358.56968371;63;;1;14;7;;;;40;1600000;1;;3;1;9;7;10;2;2;;2;;9211;9213;01;0145
20251148;11;2025;8403327;1;1;1;70;;2;161.85054786;63;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;2411;69;6920
20251148;11;2025;8403327;1;2;1;70;;2;161.85054786;63;1;;;;;;;;;1;;290;0;5;2;10;2;3;;2;;.;4229;61;6110
20251148;11;2025;8403328;1;2;1;70;;2;161.85054786;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403332;1;1;1;70;;2;155.09698424;63;1;;;;;;;;;1;;12;0;9;1;6;2;2;;2;;.;3512;62;6201
20251148;11;2025;8403332;1;2;1;70;;2;155.09698424;63;1;;;;;;;;;1;;480;0;3;1;3;2;2;;2;;.;1412;56;5630
20251148;11;2025;8403332;1;3;1;70;;2;155.09698424;63;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251148;11;2025;8403333;1;1;1;70;;1;601.33726973;63;1;;;;;2;5;;1423500;1;;68;0;4;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403334;1;1;1;70;;1;333.58469312;63;1;;;;;;;;;1;;78;0;5;3;2;2;3;;2;;.;9111;97;9700
20251148;11;2025;8403335;1;1;1;70;;1;751.67158716;63;1;;;;;;;;;1;;72;0;4;2;10;2;3;;2;;.;4110;84;8422
20251148;11;2025;8403336;1;1;1;70;;1;591.44552933;63;1;;;;;;;;;1;;198;0;4;1;3;2;2;;2;;.;5131;56;5611
20251148;11;2025;8403336;1;3;1;70;;1;591.44552933;63;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;5412;84;8423
20251148;11;2025;8403337;1;1;1;70;;1;416.9808664;63;1;;;;;;;;;1;;250;0;4;4;1;2;2;;2;;.;5120;56;5619
20251148;11;2025;8403338;1;1;1;70;;1;397.98727408;63;1;;;;;;;;;1;;168;0;4;4;1;2;2;;2;;.;9313;41;4111
20251148;11;2025;8403338;1;2;1;70;;1;397.98727408;63;1;;;;;;;;;1;;76;0;8;2;10;2;2;;2;;.;9611;38;3811
20251148;11;2025;8403339;1;1;1;70;;1;333.58469312;63;1;;;;;;;;;1;;180;0;4;1;2;2;2;;2;;.;9112;56;5611
20251148;11;2025;8403340;1;2;1;70;;1;821.32812461;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403341;1;1;1;70;;1;601.33726973;63;1;;;;;;;;;1;;240;2;3;1;3;2;3;;2;;.;5120;56;5611
20251148;11;2025;8403341;1;2;1;70;;1;601.33726973;63;1;;;;;;;;;1;;60;0;8;7;4;2;2;;2;;.;9211;01;0123
20251148;11;2025;8403343;1;1;1;70;;1;548.08585635;63;1;;;;;;;;;1;;48;2;4;7;2;2;2;;2;;.;9211;01;0122
20251148;11;2025;8403343;1;2;1;70;;1;548.08585635;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403344;1;2;1;70;;1;497.4840926;63;1;;;;;;;;;1;;240;0;5;2;10;2;2;;2;;.;3221;86;8610
20251148;11;2025;8403346;1;1;1;70;;1;702.48169129;63;1;;;;;2;5;;1423500;1;;24;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8403346;1;3;1;70;;1;702.48169129;63;;1;2;1;;;;44;1423500;1;;0;3;8;4;1;2;2;;1;800000;9313;9313;41;4112
20251148;11;2025;8403346;1;4;1;70;;1;702.48169129;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403347;1;1;1;70;;1;439.30623257;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403347;1;2;1;70;;1;439.30623257;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403348;1;2;1;70;;1;557.18421714;63;;1;3;1;;;;44;1423500;2;;;;;;;;2;;2;;4222;;;
20251148;11;2025;8403349;1;1;1;70;;1;416.9808664;63;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;2411;86;8610
20251148;11;2025;8403350;1;1;1;70;;1;508.2327504;63;;1;2;1;;;;44;3000000;1;;0;3;1;2;10;2;1;2;1;3000000;1342;2269;84;8412
20251148;11;2025;8403350;1;2;1;70;;1;508.2327504;63;1;;;;;;;;;1;;180;0;4;5;4;2;2;;2;;.;1311;01;0123
20251148;11;2025;8403350;1;3;1;70;;1;508.2327504;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403351;1;1;1;70;;1;499.53686159;63;1;;;;;;;;;1;;12;0;7;4;1;2;2;;2;;.;5223;47;4771
20251148;11;2025;8403352;1;1;1;70;;1;458.67895304;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403353;1;2;1;70;;1;529.5004116;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403354;1;2;1;70;;1;389.42047073;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403355;1;1;1;70;;1;496.10324752;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403356;1;1;1;70;;1;328.33950112;63;1;;;;;;;;;1;;108;0;4;1;6;2;2;;2;;.;5120;01;0123
20251148;11;2025;8403356;1;2;1;70;;1;328.33950112;63;1;;;;;;;;;1;;108;2;4;7;6;2;2;;2;;.;9211;01;0123
20251148;11;2025;8403357;1;2;1;70;;1;714.35262503;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403358;1;2;1;70;;1;714.35262503;63;;1;20;4;;;;48;1500000;1;;36;0;3;1;8;2;2;;2;;9111;9112;55;5511
20251148;11;2025;8403359;1;1;1;70;;1;641.89419345;63;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251148;11;2025;8403360;1;1;1;70;;1;458.67895304;63;1;;;;;;;;;1;;24;0;8;4;1;2;2;;2;;.;2651;90;9005
20251148;11;2025;8403361;1;3;1;70;;1;787.83899441;63;;1;12;1;;;;44;2500000;1;;12;0;8;2;10;2;2;;2;;2611;2611;84;8412
20251148;11;2025;8403366;1;2;1;70;;1;350.40340868;66;1;;;;;1;;44;1423500;1;;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403366;1;4;1;70;;1;350.40340868;66;1;;;;;;;;;1;;4;0;2;1;3;2;2;;2;;.;9321;10;1089
20251148;11;2025;8403369;1;2;1;70;;1;243.63399144;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403370;1;1;1;70;;1;204.20896737;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403371;1;2;1;70;;1;483.41810004;66;1;;;;;;;;;1;;24;0;3;1;8;2;2;;2;;.;5321;86;8621
20251148;11;2025;8403373;1;1;1;70;;1;204.20896737;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403373;1;2;1;70;;1;204.20896737;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403374;1;2;1;70;;1;224.62986411;66;1;;;;;2;5;;1423500;1;;5;0;9;1;2;2;2;;2;;.;5223;47;4771
20251148;11;2025;8403374;1;4;1;70;;1;224.62986411;66;1;;;;;;;;;1;;324;0;5;2;10;2;3;;2;;.;2341;85;8530
20251148;11;2025;8403375;1;1;1;70;;1;204.20896737;66;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;5322;88;8899
20251148;11;2025;8403375;1;2;1;70;;1;204.20896737;66;1;;;;;2;5;;800000;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403376;1;1;1;70;;1;297.77487842;66;1;;;;;;;;;1;;2;0;4;4;1;2;2;;2;;.;7119;42;4210
20251148;11;2025;8403376;1;2;1;70;;1;297.77487842;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403377;1;1;1;70;;2;426.54355903;66;1;;;;;;;;;1;;24;1;7;4;1;2;2;;2;;.;5221;46;4663
20251148;11;2025;8403377;1;2;1;70;;2;426.54355903;66;1;;;;;;;;;1;;180;1;5;1;7;2;3;;2;;.;4120;47;4799
20251148;11;2025;8403378;1;1;1;70;;2;344.68396693;66;1;;;;;;;;;1;;36;0;3;1;6;2;3;;2;;.;5414;80;8010
20251148;11;2025;8403378;1;2;1;70;;2;344.68396693;66;1;;;;;;;;;1;;12;0;3;1;6;2;2;;2;;.;2354;94;9499
20251148;11;2025;8403379;1;1;1;70;;2;377.06228407;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403379;1;4;1;70;;2;377.06228407;66;;1;2;7;;;;44;1400000;1;;4;0;8;7;3;2;2;;2;;9213;9211;01;0123
20251148;11;2025;8403382;1;1;1;70;;2;426.54355903;66;1;;;;;;;;;1;;6;0;5;2;10;2;3;;2;;.;2330;85;8530
20251148;11;2025;8403382;1;2;1;70;;2;426.54355903;66;1;;;;;;;;;1;;5;0;5;1;10;2;2;;2;;.;2511;85;8544
20251148;11;2025;8403383;1;1;1;70;;1;758.4889477;66;1;;;;;;;;;1;;0;3;8;3;1;2;2;;1;30000;.;9111;97;9700
20251148;11;2025;8403384;1;1;1;70;;2;426.54355903;66;1;;;;;;;;;1;;48;0;4;7;2;2;2;;2;;.;9211;01;0123
20251148;11;2025;8403384;1;2;1;70;;2;426.54355903;66;1;;;;;;;;;1;;48;0;3;7;4;2;2;;2;;.;9211;01;0121
20251148;11;2025;8403386;1;2;1;70;;1;499.59292258;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403386;1;4;1;70;;1;499.59292258;66;1;;;;;;;;;1;;98;0;4;4;1;2;2;;2;;.;7311;95;9529
20251148;11;2025;8403387;1;2;1;70;;1;259.2168573;66;1;;;;;1;;48;1423500;1;;48;0;4;1;4;2;2;;2;;.;5131;10;1081
20251148;11;2025;8403387;1;3;1;70;;1;259.2168573;66;;1;13;1;;;;44;1200000;1;;3;2;6;1;2;2;2;;2;;5242;5131;56;5630
20251148;11;2025;8403387;1;4;1;70;;1;259.2168573;66;1;;;;;;;;;1;;60;0;4;7;2;2;2;;2;;.;9211;01;0123
20251148;11;2025;8403387;1;5;1;70;;1;259.2168573;66;1;;;;;;;;;1;;336;0;3;6;2;2;2;;2;;.;5120;56;5619
20251148;11;2025;8403389;1;1;1;70;;2;426.54355903;66;1;;;;;;;;;1;;5;1;5;2;10;2;3;;2;;.;2611;84;8424
20251148;11;2025;8403389;1;2;1;70;;2;426.54355903;66;1;;;;;;;;;1;;60;1;7;5;2;2;2;;2;;.;5223;47;4761
20251148;11;2025;8403392;1;2;1;70;;2;362.06125509;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403393;1;2;1;70;;1;297.77487842;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403394;1;1;1;70;;2;742.3206611;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403396;1;1;1;70;;1;401.99608587;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403397;1;1;1;70;;1;653.52851304;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403397;1;3;1;70;;1;653.52851304;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403398;1;1;1;70;;1;204.20896737;66;1;;;;;;;;;1;;256;0;3;1;5;2;3;;2;;.;5321;87;8710
20251148;11;2025;8403399;1;2;1;70;;1;591.60156434;66;1;;;;;;;;;1;;60;0;3;1;4;2;1;2;2;;.;8160;10;1089
20251148;11;2025;8403399;1;4;1;70;;1;591.60156434;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403401;1;1;1;70;;1;401.99608587;66;1;;;;;;;;;1;;18;0;4;4;1;2;2;;2;;.;7411;43;4321
20251148;11;2025;8403403;1;1;1;70;;1;471.5344071;66;1;;;;;;;;;1;;180;0;4;4;3;2;2;;2;;.;6112;01;0123
20251148;11;2025;8403405;1;1;1;70;;1;226.27086867;66;1;;;;;;;;;1;;36;0;5;1;6;2;3;;2;;.;1321;10;1011
20251148;11;2025;8403405;1;2;1;70;;1;226.27086867;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403406;1;1;1;70;;1;285.77842854;66;1;;;;;;;;;1;;98;0;4;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8403407;1;2;1;70;;1;243.63399144;66;1;;;;;;;;;1;;60;0;4;4;1;2;3;;2;;.;5142;96;9602
20251148;11;2025;8403408;1;1;1;70;;1;635.46392947;66;1;;;;;;;;;1;;144;0;5;4;1;2;3;;2;;.;7422;95;9511
20251148;11;2025;8403408;1;2;1;70;;1;635.46392947;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403409;1;1;1;70;;1;401.99608587;66;1;;;;;;;;;1;;240;1;5;2;10;2;3;;2;;.;5412;84;8423
20251148;11;2025;8403413;1;1;1;70;;2;407.31350928;66;1;;;;;;;;;1;;240;1;4;5;4;2;2;;2;;.;2142;41;4111
20251148;11;2025;8403415;1;2;1;70;;2;859.35652547;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403417;1;1;1;70;;2;407.31350928;66;1;;;;;;;;;1;;180;1;4;5;3;2;2;;2;;.;2142;41;4111
20251148;11;2025;8403418;1;2;1;70;;2;483.45679495;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403419;1;2;1;70;;2;762.58218661;66;1;;;;;;;;;1;;2;0;3;1;3;2;2;;2;;.;5120;56;5611
20251148;11;2025;8403420;1;3;1;70;;2;315.96030302;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403422;1;3;1;70;;2;1174.036881;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403424;1;2;1;70;;1;387.1061762;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403426;1;2;1;70;;1;392.1867006;66;1;;;;;;;;;1;;24;0;4;1;2;2;2;;2;;.;7531;95;9529
20251148;11;2025;8403426;1;3;1;70;;1;392.1867006;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403428;1;1;1;70;;1;260.77868923;66;1;;;;;;;;;1;;120;0;4;1;8;2;2;;2;;.;9112;85;8544
20251148;11;2025;8403428;1;2;1;70;;1;260.77868923;66;1;;;;;2;5;;1423500;1;;60;0;3;1;2;2;2;;2;;.;1412;56;5619
20251148;11;2025;8403428;1;3;1;70;;1;260.77868923;66;1;;;;;;;;;1;;96;0;1;1;2;2;2;;2;;.;5221;56;5619
20251148;11;2025;8403429;1;1;1;70;;1;181.01669493;66;1;;;;;;;;;1;;49;0;4;7;2;2;3;;2;;.;9211;01;0123
20251148;11;2025;8403429;1;2;1;70;;1;181.01669493;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403430;1;1;1;70;;1;163.3671739;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403431;1;2;1;70;;1;280.6037407;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403432;1;2;1;70;;1;393.80027093;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403432;1;3;1;70;;1;393.80027093;66;1;;;;;;;;;2;;;;;;;;3;;2;;.;.;;.
20251148;11;2025;8403433;1;3;1;70;;1;426.59332236;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403434;1;1;1;70;;1;453.45620001;66;1;;;;;;;;;1;;6;0;6;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403434;1;2;1;70;;1;453.45620001;66;1;;;;;2;5;;1423500;1;;1;0;4;1;5;2;2;;1;220000;.;9333;47;4721
20251148;11;2025;8403434;1;3;1;70;;1;453.45620001;66;1;;;;;;;;;1;;2;0;4;1;5;2;2;;2;;.;9333;47;4721
20251148;11;2025;8403436;1;1;1;70;;1;181.01669493;66;1;;;;;;;;;1;;264;0;4;1;3;2;3;;2;;.;9321;47;4711
20251148;11;2025;8403437;1;1;1;70;;1;294.49423892;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403439;1;1;1;70;;1;194.90719315;66;1;;;;;;;;;1;;12;0;5;1;4;2;3;;2;;.;1420;47;4711
20251148;11;2025;8403440;1;1;1;70;;1;181.01669493;66;1;;;;;;;;;1;;30;1;4;5;2;2;2;;2;;.;1420;47;4752
20251148;11;2025;8403440;1;2;1;70;;1;181.01669493;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403441;1;2;1;70;;1;493.29601361;66;1;;;;;;;;;1;;6;0;3;1;3;2;2;;2;;.;9112;55;5511
20251148;11;2025;8403444;1;2;1;70;;1;271.39869492;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403450;1;1;1;70;;1;397.38151588;66;1;;;;;;;;;1;;6;0;3;4;1;2;2;;2;;.;5142;96;9602
20251148;11;2025;8403451;1;2;1;70;;1;342.98521712;66;1;;;;;;;;;1;;36;0;4;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8403452;1;3;1;70;;1;389.277499;66;;1;12;1;;;;44;1423500;2;;;;;;;;2;;2;;5164;;;
20251148;11;2025;8403453;1;2;1;70;;1;330.75280757;66;1;;;;;;;;;1;;12;0;2;4;1;2;2;;2;;.;5311;88;8891
20251148;11;2025;8403454;1;1;1;70;;1;224.62986411;66;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;7531;95;9529
20251148;11;2025;8403455;1;1;1;70;;1;368.11779864;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403456;1;1;1;70;;1;430.61302569;66;1;;;;;;;;;1;;60;0;4;5;4;2;3;;2;;.;1311;01;0123
20251148;11;2025;8403456;1;2;1;70;;1;430.61302569;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403457;1;1;1;70;;1;267.99739058;66;1;;;;;;;;;1;;60;0;9;1;4;2;2;;2;;.;5120;56;5611
20251148;11;2025;8403457;1;2;1;70;;1;267.99739058;66;1;;;;;;;;;1;;60;0;9;4;1;2;2;;2;;.;8153;14;1410
20251148;11;2025;8403460;1;2;1;70;;1;472.70674531;66;1;;;;;;;;;1;;156;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8403461;1;1;1;70;;1;318.61492837;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403463;1;1;1;70;;1;267.99739058;66;1;;;;;;;;;1;;144;0;1;1;6;2;2;;2;;.;5131;85;8530
20251148;11;2025;8403463;1;2;1;70;;1;267.99739058;66;1;;;;;;;;;1;;144;0;1;4;1;2;2;;2;;.;7111;41;4111
20251148;11;2025;8403465;1;1;1;70;;1;163.3671739;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403470;1;2;1;70;;2;3693.3265226;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403470;1;3;1;70;;2;3693.3265226;05;1;;;;;;;;;1;;24;0;8;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403471;1;1;1;70;;2;1738.7700769;05;1;;;;;;;;;1;;60;0;4;4;1;2;2;;2;;.;9211;01;0113
20251148;11;2025;8403471;1;2;1;70;;2;1738.7700769;05;1;;;;;;;;;1;;480;0;3;1;5;2;2;;2;;.;8171;01;0115
20251148;11;2025;8403471;1;3;1;70;;2;1738.7700769;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403473;1;2;1;70;;2;1977.6119992;05;1;;;;;;;;;1;;204;0;3;1;4;2;2;;2;;.;5131;56;5611
20251148;11;2025;8403473;1;3;1;70;;2;1977.6119992;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403474;1;2;1;70;;2;2151.7135931;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403475;1;2;1;70;;2;4894.3444623;05;1;;;;;;;;;1;;216;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403475;1;3;1;70;;2;4894.3444623;05;1;;;;;;;;;1;;24;0;2;1;2;2;2;;2;;.;6113;81;8130
20251148;11;2025;8403475;1;4;1;70;;2;4894.3444623;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403475;1;5;1;70;;2;4894.3444623;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403476;1;2;1;70;;2;2151.7135931;05;1;;;;;;;;;1;;120;0;8;1;3;2;2;;2;;.;7514;56;5629
20251148;11;2025;8403478;1;2;1;70;;2;2311.9715844;05;1;;;;;;;;;1;;12;0;7;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8403479;1;1;1;70;;2;2168.3382477;05;1;;;;;;;;;1;;36;0;3;1;4;2;2;;2;;.;4120;33;3315
20251148;11;2025;8403481;1;2;1;70;;1;3645.1777589;05;1;;;;;;;;;1;;12;0;5;2;8;2;3;;2;;.;5321;86;8610
20251148;11;2025;8403483;1;1;1;70;;1;2022.118976;05;;1;4;4;;;;48;500000;1;;24;0;8;1;9;2;2;;2;;9111;2622;91;9101
20251148;11;2025;8403483;1;2;1;70;;1;2022.118976;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403483;1;3;1;70;;1;2022.118976;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403484;1;1;1;70;;1;3227.8549199;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403486;1;3;1;70;;1;1591.7631807;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403486;1;4;1;70;;1;1591.7631807;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403487;1;2;1;70;;1;1647.7672409;05;1;;;;;1;;48;1423500;1;;24;0;3;1;2;2;2;;2;;.;5223;47;4711
20251148;11;2025;8403487;1;4;1;70;;1;1647.7672409;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403490;1;3;1;70;;1;4542.5564188;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403491;1;1;1;70;;1;2412.5136306;05;1;;;;;;;;;1;;24;0;4;4;1;2;2;;2;;.;9112;43;4330
20251148;11;2025;8403491;1;2;1;70;;1;2412.5136306;05;1;;;;;;;;;1;;2;0;6;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403492;1;1;1;70;;1;3599.7488906;05;1;;;;;;;;;1;;6;0;1;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403495;1;1;1;70;;1;2412.5136306;05;1;;;;;;;;;1;;36;0;1;1;8;2;2;;2;;.;9312;71;7112
20251148;11;2025;8403495;1;2;1;70;;1;2412.5136306;05;1;;;;;;;;;1;;60;0;5;2;8;2;3;;2;;.;3344;86;8610
20251148;11;2025;8403499;1;1;1;70;;1;2315.3207478;05;1;;;;;;;;;1;;120;0;4;7;2;2;2;;2;;.;1311;01;0150
20251148;11;2025;8403500;1;1;1;70;;1;3183.1915121;05;1;;;;;;;;;1;;152;0;5;2;10;2;3;;2;;.;0310;84;8422
20251148;11;2025;8403503;1;2;1;70;;1;3208.9453129;05;;1;6;1;;;;50;1450000;1;;2;0;4;1;4;2;2;;2;;8323;8323;49;4921
20251148;11;2025;8403503;1;3;1;70;;1;3208.9453129;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403505;1;1;1;70;;1;1973.8747887;05;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;9211;01;0161
20251148;11;2025;8403505;1;2;1;70;;1;1973.8747887;05;1;;;;;;;;;1;;240;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8403506;1;1;1;70;;1;3183.1915121;05;1;;;;;;;;;1;;12;0;3;1;2;2;2;;2;;.;5223;47;4771
20251148;11;2025;8403507;1;1;1;70;;1;1973.8747887;05;1;;;;;;;;;1;;7;0;6;4;1;2;2;;2;;.;5211;47;4781
20251148;11;2025;8403507;1;2;1;70;;1;1973.8747887;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403508;1;1;1;70;;1;2174.6481344;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403509;1;1;1;70;;1;4460.891844;05;1;;;;;;;;;1;;24;0;3;1;9;2;2;;2;;.;9329;13;1394
20251148;11;2025;8403510;1;2;1;70;;2;1767.14476;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403511;1;2;1;70;;2;1499.9983852;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403515;1;1;1;70;;2;2185.0177455;05;1;;;;;;;;;1;;12;0;3;4;1;2;2;;2;;.;9212;01;0141
20251148;11;2025;8403516;1;1;1;70;;2;1767.14476;05;1;;;;;;;;;1;;168;0;5;1;10;2;3;;2;;.;1324;11;1104
20251148;11;2025;8403516;1;2;1;70;;2;1767.14476;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403517;1;2;1;70;;2;2905.6021791;05;1;;;;;;;;;1;;2;0;8;3;2;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403518;1;2;1;70;;2;1499.9983852;05;1;;;;;;;;;1;;24;0;6;3;2;2;2;;2;;.;9111;97;9700
20251148;11;2025;8403519;1;1;1;70;;2;3910.4529757;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8403520;1;1;1;70;;1;2274.883848;05;1;;;;;;;;;1;;360;0;4;4;1;2;2;;2;;.;5120;01;0161
20251148;11;2025;8403521;1;1;1;70;;1;2714.0778344;05;1;;;;;;;;;1;;60;0;4;4;1;2;2;;2;;.;6111;01;0161
20251148;11;2025;8403521;1;2;1;70;;1;2714.0778344;05;1;;;;;;;;;1;;240;0;3;4;1;2;2;;2;;.;5120;56;5619
20251148;11;2025;8403522;1;1;1;70;;1;5013.9058452;05;1;;;;;;;;;1;;12;0;3;1;10;2;2;;2;;.;2142;42;4290
