DATASET,SERIES_CODE,OBS_MEASURE,COUNTRY,BOP_ACCOUNTING_ENTRY,INDICATOR,UNIT,FREQUENCY,SCALE,2000,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4
IMF.STA:BOP(21.0.0),COL.A_NFA_T.F_F7_S12R.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Financial derivatives (other than reserves) and employee stock options, Other financial corporations",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,-0.749449491500854,-1.04112076759338,0,0,,-53.1230752635165,-29.7065495796547,0,-0.257804279448465,,-0.468249295838177,-0.312037318944931,0,0,,0,-53.7359875211841,-34.1523757693467,0,,-63.6833513973834,-0.492610812187195,-2.69215612113476,-56.0559509901213,,-0.261814154684544,-128.552046515941,0,-195.298658212402,,0,0,-0.278055060538463,-13.3102644794428,,-271.405502818661,0,-0.196551000295585,-0.343810440972447,,0,-1.16398428075991,-0.947051356028624,-104.670913284674,,0,0,0,-263.626307858021,,-211.166484648225,0,0,-25.5958916359896,,-76.3666991813648,-96.1315863022833,0,0,,-33.4596185609597,-190.753417562557,-292.537950281204,-295.832042597716,,-234.237783169178,0,0,0
IMF.STA:BOP(21.0.0),COL.CD_T.D3.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,Subsidies,US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F4_S12R_L.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Loans, Other financial corporations, Long-term",US dollar,Quarterly,Millions,,-38.90372677,-18.88670797,-23.52799509,-30.18113081,,2.65519387,24.68324978,39.15892039,-7.00921995,,-4.46849424,-11.8396245,130.31175567,-48.44529003,,6.59903561,-13.01,-11.65,-70.39,,-112.69222942,-9.52,-62.36,40.07,,-40.75453824,50.44971705,-2.77003900000001,15.43041373,,-70.91640946,228.1896193,-13.87311625,21.30305728,,446.25631538,195.13788659,201.28539007,446.35269938,,-0.128706440000002,-53.46150054,-70.75615216,-208.86006353,,-101.09327896,-73.63740035,-56.30632059,-95.41452502,,37.68,-17.32512353,1.72,-179.01286297,,-30.43311895,-40.01345844,1046.97674267,2304.4645591,,-103.93930715,-539.48433141,609.24646877,532.44060604,,-701.23783752,363.20901173,37.97395005,226,,34.8000000000002,-277.86733511,279.64988097,-529.6587105,,-21.70927672,-49.16142255,266.3024161,-30.7582912,,634.23378042,-42.3908117,12.36627464,3.82355918,,-95.14232798,789.05402242,-110.73081461,50.80068561,,-76.13539897,215.2894805,71.56782922,846.20327949,,-112.5915608,133.31881917,-10.58875275,-8.66099455000001,,9.1590984,95.20537306,47.91741335,-45.56102687,,11.23752322,43.43369693,27.11024253,17.58120354,,-13.74920636,24.55429509,-440.32711033,72.13024102,,92.30794508,-28.06594312,101.66883078,-4.52821070999996,,36.62538512,65.3596093799998,0,0
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F81_S1V.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Trade credits and advances, Non financial corporations, households and NPISH",US dollar,Quarterly,Millions,,-10.3257132552777,-54.7165484696482,-32.6426634160867,-75.1658225672057,,21.1759488774251,15.4510669673968,48.2430471527033,-12.3902484362059,,-19.1373812258998,61.8269658836647,2.43633119652334,-18.9272016174075,,71.2676903943931,84.2396755043177,115.107473457473,71.9908529814106,,53.2137355920948,117.290082456497,28.9788500090595,72.2737880884324,,77.2404178652235,125.45771931018,99.8807736273803,-28.93669603985,,15.8920772980437,107.888981413553,-27.208199535099,-159.535639152879,,62.4542913699999,111.43447978,76.08758043,-52.7491077399999,,10.10536624,137.02279987,177.33758962,152.86136656,,-188.15790476,-286.28851731,-112.8833588,122.1308562,,96.7806053100001,165.4019496,52.7064294499999,-14.5422031999999,,59.63728289,80.54932311,166.57792548,10.30086467,,106.96201414,75.3550100343999,24.0893909241999,51.5875828882089,,-15.582842141043,-5.92611850818571,21.0679533031575,100.418399502942,,-52.9249005749059,77.8286793358511,71.1353339417714,42.5442343895394,,-98.7410280603499,-23.330212804374,-51.7212677256138,70.0562580534841,,-46.9460334580131,53.5264635840581,26.1221101655465,-17.2586068739307,,-29.0527648802934,-24.896995497861,-11.1542660755473,21.0360583292992,,-12.8001936273552,129.929310486458,64.9002621340179,36.2120061667192,,-84.1750143263543,38.1219083696241,132.649128212084,117.371276573883,,-190.64257181862,-223.838357767653,23.7878903159786,238.378786154087,,119.609813769182,37.3803939736317,120.956499353284,139.825335882014,,143.153289806753,59.7351548011302,282.539824030588,-71.9291655527622,,-196.901180978209,85.9443008919611,178.994527797178,148.529167738174,,211.043229869999,279.91426194,254.48599143,80.615525454967
IMF.STA:BOP(21.0.0),COL.CD_T.SC2.USD.A,OBS_VALUE,Colombia,Credit/Revenue,Air transport,US dollar,Annual,Millions,466.229247070313,,,,,436.315740234375,,,,,412.4690234375,,,,,474.38469921875,,,,,502.331271484375,,,,,564.49358984375,,,,,684.589892578125,,,,,839.04518359375,,,,,880.193865234375,,,,,876.0813359375,,,,,977.053693359375,,,,,1305.91621484375,,,,,1318.99668164063,,,,,1567.77777929688,,,,,1581.7210234375,,,,,1478.15160546875,,,,,1509.10441601563,,,,,1477.29976171875,,,,,1556.847375,,,,,1633.51372265625,,,,,883.120640625,,,,,1074.2717665962,,,,,1981.65411909934,,,,,2200.1878645585,,,,,2412.79096239673,,,,
IMF.STA:BOP(21.0.0),COL.DB_T.SDB.USD.Q,OBS_VALUE,Colombia,Debit/Expenditure,Travel; personal,US dollar,Quarterly,Millions,,245.88443,243.68426,288.61829,281.79628,,263.77042,267.20012,316.60798,316.10584,,268.03997,247.66968,282.78345,276.39322,,215.15017,224.7812,303.7221,317.97329,,229.80601,262.30198,364.97072,327.67096,,377.46127,329.06351,462.90156,329.2657,,402.27559,370.88521,520.32424,396.26631,,452.33448,402.58432,569.32074,480.20775,,520.89653,457.0272,661.83479,537.18777,,556.00589,504.75712,640.14391,550.82588,,587.00548,566.22589,810.55073,677.17957,,644.29731,675.11918,859.75071,852.37876,,761.1349,812.8664,1032.85294,1019.00643,,926.91849,854.24016,1128.80602,1030.81845,,988.80414,1019.40587,1449.28027,1225.2496,,1032.81769,1030.39205,1274.12392,980.37274,,961.32243,958.24937,1273.0488,1060.98323,,1015.67978,1045.95309,1329.44218,1083.47215,,1039.57747614897,1132.19747459803,1428.49879960447,1184.12569151409,,1151.07992,1188.4332,1450.80439,1144.83596,,992.64788,22.11287,36.77376,306.59454,,322.118043554529,563.553428016045,760.62382705761,955.418360016982,,766.056003198178,1084.15234389541,1107.62088010711,1318.20820390354,,1033.89271410618,1191.05459595315,1238.16921002144,1487.19773199591,,1277.600574322,1431.45718078465,1417.23588404744,1701.80420729301
IMF.STA:BOP(21.0.0),COL.CD_T.SC22.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,Air transport; freight,US dollar,Quarterly,Millions,,15.9578896484375,23.806880859375,23.32580078125,24.630669921875,,19.28808984375,18.508220703125,14.75426953125,16.562140625,,15.6753203125,16.7945,17.3507109375,19.552990234375,,19.038150390625,26.61975,32.638140625,26.622830078125,,25.353470703125,27.666380859375,24.135119140625,26.01748046875,,25.4486015625,27.66671484375,24.1948984375,28.63690234375,,27.97233984375,29.00547265625,29.061771484375,28.756826171875,,25.623919921875,30.657669921875,30.29215625,29.1237734375,,37.93817578125,39.8239140625,37.7448828125,44.418921875,,31.066162109375,30.531859375,36.6903046875,51.5147109375,,51.54265234375,55.4245078125,41.0088203125,62.70830078125,,58.721515625,44.76063671875,41.50183984375,45.9910390625,,42.27206640625,48.63763671875,48.5281015625,59.4383046875,,54.28421875,52.80067578125,54.66659375,62.03575,,55.38454296875,61.54900390625,59.240421875,66.0278828125,,87.4106953125,73.597625,63.579453125,72.91609375,,64.88253515625,65.38045703125,60.8210546875,71.2165703125,,74.6795078125,77.8692109375,68.05234375,68.2468125,,80.1322890625,85.2391484375,77.71125,87.2091953125,,81.3531015625,84.31225,76.90559375,81.4951640625,,78.8649375,103.0472890625,94.0209453125,111.305734375,,99.7008046111294,104.473865297467,129.249977330869,128.542872876115,,150.582054432924,138.866067698571,187.607339998266,190.201570452096,,143.399434226105,159.746093658911,142.067985562468,178.826325507904,,148.052016829541,145.487802899183,148.999916461078,180.17146410721
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F4_S1Z_S.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Loans, Other Sectors (BPM6), Short-term",US dollar,Quarterly,Millions,,-64.9593385178149,-37.3337328343028,62.671240610549,142.798431274513,,40.0609703165513,44.1447753786638,-22.6042718981373,146.712289169578,,322.394073945875,3.88362808662168,-103.085403003321,54.8773446900002,,209.59567704,161.53279473,-32.06233511,-485.670560609999,,145.643840273712,-89.96617333736,177.663537901188,132.748494022187,,-53.9946430029992,37.1454657254571,83.2654220083386,2.77172973114811,,-241.948282811782,-102.649236218705,44.8054909582222,8.3928107460016,,1503.70148167,-402.68581781,-237.73770499,-1204.27124811,,55.96692193,-56.01316859,-113.32217558,61.0088254000007,,59.0877714700006,45.3281315,-41.8990209200002,-12.8587550700001,,172.81282714,449.91263765,282.26782399,442.14592457,,837.6241253,80.8737268000002,-22.9645983600014,-168.78753055,,203.73883974,360.33764548,-217.58497643,526.35237767,,491.74541131,21.98152375,30.0340212100001,134.63583158,,477.748184,-302.023636240001,-140.16783838,418.680886229999,,289.27385672,-30.0493175700002,648.37165111,-913.8470908,,-101.47569879,-290.72154948,-243.03095225,-102.7711292,,6.02201695000026,141.90485407,190.57474671,402.27863626,,292.344518139999,213.463578710001,55.0635733100007,1023.18967112,,-229.919992069998,192.462031840001,24.1828822600005,4.44102502999749,,371.495241360001,249.814875760002,-409.720441530002,-16.6709770099967,,-215.504845500001,166.150658980001,196.373633479999,252.94250737,,452.53233269,129.666689449999,262.93111592,661.847376130002,,300.751702259997,-42.267352390004,-74.2370677900011,-593.606784770005,,-128.005345179999,40.8098868599961,-0.148708780002835,712.829297129997
IMF.STA:BOP(21.0.0),COL.NETCD_T.SCC.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),All modes of transport; other than passenger and freight,US dollar,Quarterly,Millions,,-11.7495386657715,2.6380517578125,1.72419140625,-4.00594628906249,,8.36732958984376,14.8849575195313,10.709763671875,14.1770219726563,,8.79296722793579,9.89719714355468,7.97896197509766,9.37406103515625,,9.85503125,13.063984375,12.051333984375,11.003328125,,2.2986845703125,5.9197265625,6.9112412109375,11.7397705078125,,11.259982421875,9.51303125,9.52044921875,8.442015625,,8.4944912109375,3.8105380859375,-15.48198046875,-4.806603515625,,10.593310546875,1.966423828125,11.007828125,2.22089843750001,,1.9441171875,21.174029296875,11.762712890625,6.404607421875,,-3.7254892578125,3.4644375,33.6775986328125,7.807669921875,,6.56166210937499,7.320228515625,2.70245117187501,9.75198437500001,,7.4766875,79.78343359375,61.753390625,41.88875,,28.27890625,4.61164257812501,-0.628871093750007,0.719132812499993,,27.62084765625,14.3963232421875,11.1865556640625,21.40096484375,,30.4497451171875,42.8964077148437,45.4214873046875,70.8185766601563,,32.4604799804687,43.059916015625,43.7279543457031,33.4600844726562,,36.4678286132812,28.1751030273438,33.8186594238281,32.7724348144531,,53.8985437011719,51.9872287597656,56.0518337402344,-7.94379052734375,,66.6848693847656,66.1553330078125,73.5092429199219,11.8870759277344,,30.3048547363281,68.9271584472656,52.4667088623047,76.1871929931641,,49.8979876708984,50.2564967041016,61.2748995361328,87.27205859375,,71.9218726815732,61.3583842072551,60.0589047592048,47.7664508001312,,55.7784959610203,52.2768620288454,26.4986055088199,10.6498698904982,,53.1505896330421,71.7956542818425,52.8600727962465,69.0368982622294,,57.0880319246072,80.6416880980977,80.2244994231726,121.740348819967
IMF.STA:BOP(21.0.0),COL.NETCD_T.D2.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),Taxes on production and imports,US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.A_NFA_T.O_F8AR_S1Z.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Other investment, Other accounts receivable, Other Sectors (BPM6)",US dollar,Quarterly,Millions,,0,0,0,0.0020574299999997,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.DB_T.O_F_D4P.USD.A,OBS_VALUE,Colombia,Debit/Expenditure,"Other investment, Total financial assets/liabilities, Investment income on other investment income",US dollar,Annual,Millions,1760.58925737292,,,,,1427.96141349761,,,,,1085.79316890846,,,,,1003.01909735789,,,,,932.656453936061,,,,,1133.28602607783,,,,,1261.4872672602,,,,,1522.05795008311,,,,,1460.67710190486,,,,,1163.39162653162,,,,,1114.35829759225,,,,,1092.47272876204,,,,,969.918206079353,,,,,932.886477250411,,,,,825.057098517338,,,,,1250.92358282141,,,,,1566.96193494033,,,,,1566.67763759188,,,,,2077.49990930638,,,,,2549.65331379124,,,,,1738.05984500649,,,,,1746.41975621397,,,,,3421.08431854284,,,,,6107.62842855571,,,,,7114.00103085555,,,,
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F4_S12R_S.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Loans, Other financial corporations, Short-term",US dollar,Quarterly,Millions,,-5.61883671,6.63853919,1.768439,29.90322868,,24.33607317,2.00904120999997,53.4217247599998,-23.04875598,,50.3749801300002,-72.3136473899999,7.21038953,-29.2179698000001,,-7.2089818999999,-6.74565547000009,10.1451335000003,-0.603732640000089,,115.03694555,-93.49,108.55,-6.70000000000027,,-31.3083137699991,19.2045351300003,-51.7528525200014,-21.8974045599984,,7.19422253999801,-44.6127815999998,69.46809914,15.0557000299999,,14.6316624199999,-116.06715808,-2.43754762,-8.66350226,,-0.90414612,-1.80739698,-7.59776234,15.5914693299999,,52.0454371200001,-48.8344229900001,9.63676149999998,9.97874737000001,,12.44090791,13.08454908,68.12,1310.82973887,,843.17783337,-94.26218116,-850.9355507,-1089.54584053,,-31.63598474,-29.8339783,114.48307979,464.85352793,,720.35165078,57.34294148,34.52421897,28.4000000000001,,309.5,-620.0453681,-332.71917944,1.5948949,,38.38002551,4.9183634,-11.03640164,-1.39461336,,144.90645505,-75.47259976,-56.4964538,-33.19594296,,49.69619135,-57.4523179,-0.83982527,19.32656795,,278.77249993,199.43351885,-46.31466578,-168.89794862,,5.83042261,271.82040176,-42.28818309,-151.04018663,,-10.56922909,28.58053879,-0.22439103,1.07264033,,2.49253028,13.51635303,9.54325166,0.30778065,,8.62170562,17.5249945,73.40604122,31.00806518,,63.64260812,-40.90228995,-46.89249222,60.46545612,,66.9713656400001,-49.39362145,33.3576101,20.8154803
IMF.STA:BOP(21.0.0),COL.NETCD_T.SI1.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),Telecommunications services,US dollar,Quarterly,Millions,,12.980162109375,10.0509609375,14.5510703125,20.170880859375,,16.668060546875,18.613720703125,15.478689453125,16.209529296875,,11.253048828125,9.514771484375,8.642837890625,6.489052734375,,8.507376953125,6.93300390625,5.2834921875,8.69862890625,,11.671978515625,11.11853125,9.337294921875,9.46386328125,,13.7655,11.8874140625,22.07296875,12.91701953125,,17.83279296875,8.74746093749999,-0.200617187500001,-6.4326796875,,30.0133671875,11.5966796875,20.0708828125,-1.30421875,,46.8019375,18.359484375,24.45256640625,-6.31203125,,53.74605078125,34.9839296875,4.35319531250001,-13.4300234375,,34.308359375,15.4348359375,14.4475078125,4.99842968750001,,36.6202109375,6.60479687500001,27.06459375,19.693171875,,38.121234375,24.0390546875,11.916015625,14.47715625,,-6.2761015625,12.4079140625,6.96221875000001,-26.764375,,-8.98296875,-23.703484375,-22.7092578125,-29.46653125,,-24.83345703125,-23.67690234375,-25.22135546875,-36.6220234375,,-29.76162109375,-34.48637890625,-33.6546953125,-35.25837109375,,-49.5145546875,-41.22331640625,-41.636421875,-31.38953125,,-29.2482578125,-46.7161328125,-27.93176171875,-36.6583046875,,-37.1044453125,-30.650296875,-39.652111328125,-31.2213515625,,-56.1006171875,-49.820025390625,-50.837341796875,-56.15573046875,,-19.3722233532822,-23.2104001791639,-22.4697154732607,-18.1584761795683,,-11.5223501694141,-6.78211038506299,-10.780244446466,-14.6644569353457,,-13.3009601889033,-11.1922304467484,-6.00541947890174,-7.63049267191263,,-4.08180562254703,-6.80310458250903,-4.2571731125901,-4.31724975370303
IMF.STA:BOP(21.0.0),COL.CD_T.IN22_S1W.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,"Other current transfers excluding personal transfers, Financial corporations, nonfinancial corporations, households, and NPISHs",US dollar,Quarterly,Millions,,3.876503,13.467641,60.4911924,5.110495,,8.071326,4.947119,6.186973,19.381159,,42.3001206282722,36.9687993298429,29.9169441937173,41.5605118481675,,34.9105682262053,36.8676520747594,48.5578122990809,44.1821473999544,,110.84651527915,102.807331814675,99.0524461165195,114.496070761014,,125.890611801558,127.835439500479,128.052125267034,145.585035409597,,148.798266870484,160.657779268173,143.438501983838,162.7287023423,,251.104893888838,171.473818485405,184.868126243891,274.07903654648,,191.942220920318,228.591515159279,224.54406636602,219.103990642457,,193.455702866784,204.573626015087,220.491979423678,269.171788483556,,300.138424080722,381.304942746017,337.855892978758,435.922029941599,,382.316376099207,423.632649885392,524.678417479762,429.584749070335,,436.721399615594,476.512684540092,408.577272996871,490.169456221755,,293.279448176707,338.379961064121,414.009800359746,383.831130640845,,302.705078587728,338.193940219514,385.137289542853,378.38392112622,,319.282444117556,322.154832265652,363.263390785,420.54679905361,,345.644831512409,406.407015153579,381.27741356925,502.692245604288,,377.334867154492,421.893329868419,446.921976044431,499.061516258482,,422.040904146072,489.620780094111,501.759937855361,677.784378882097,,495.592546859115,687.871987522749,698.602768333132,856.027477061936,,569.751669046997,531.016204483777,700.489971166211,729.993808060408,,719.035053111212,686.945290456043,812.066887785719,886.485640037444,,1421.24966830716,721.300330084312,959.013518655046,930.47174883974,,902.838763610117,968.886657573652,1066.73508217007,1112.63224965839,,966.301184825447,1353.48131079687,1359.51091620546,1350.30504765112
IMF.STA:BOP(21.0.0),COL.DB_T.SI1.USD.Q,OBS_VALUE,Colombia,Debit/Expenditure,Telecommunications services,US dollar,Quarterly,Millions,,27.361599609375,28.6190390625,28.1285390625,29.867099609375,,25.845580078125,27.494189453125,25.985169921875,25.825240234375,,25.480740234375,26.171408203125,25.329490234375,27.404587890625,,21.98059375,22.90224609375,26.473677734375,24.91833203125,,28.767791015625,33.24558203125,30.463498046875,36.25041796875,,27.88347265625,33.675078125,33.6928515625,40.86805859375,,40.6193359375,47.72566796875,63.44109375,48.14061328125,,47.3488125,56.4858671875,55.8740625,82.5352890625,,56.501546875,65.338859375,57.40940234375,94.06340625,,56.31734765625,67.0786953125,70.178265625,115.02078125,,50.12884375,60.7795703125,61.1038203125,71.4086875,,59.5962265625,68.7558359375,67.6489921875,78.4313828125,,68.9218515625,73.4261953125,92.4674921875,68.6618046875,,89.812078125,74.53865625,76.3561484375,93.5109609375,,90.2468359375,91.412015625,94.2665390625,97.971984375,,87.1184765625,84.6723046875,85.0993515625,84.3069375,,84.8867265625,86.5204375,83.8710703125,82.7888359375,,85.6774609375,86.7666796875,98.840890625,102.3375390625,,90.1572265625,106.43803125,74.3441875,78.604203125,,78.5922734375,71.7951171875,71.792515625,65.37823046875,,92.5965,68.3620625,70.9116953125,75.434234375,,46.3310350566053,49.4885640542824,47.8978712968045,47.9829479359979,,55.3685444335402,53.9770008158199,60.7021742581489,61.2208501670787,,55.6552236646955,55.891954087028,55.9783778605175,55.3673031471093,,46.254218379397,52.508678279233,47.3562151799472,47.835765499998
IMF.STA:BOP(21.0.0),COL.A_NFA_T.FXR_F71OTR.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Financial derivatives and employee stock options (other than reserves), Financial derivatives (other than reserves)",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.CD_T.SC2.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,Air transport,US dollar,Quarterly,Millions,,97.6438427734375,118.769984375,123.452689453125,126.36273046875,,106.376958984375,116.421900390625,106.908759765625,106.60812109375,,95.959587890625,104.9616875,100.329482421875,111.218265625,,100.1219609375,125.709373046875,124.406974609375,124.146390625,,116.83924609375,130.817734375,122.773193359375,131.90109765625,,128.841255859375,147.8917265625,141.16962109375,146.590986328125,,159.671462890625,170.445013671875,179.844076171875,174.62933984375,,190.748109375,206.435755859375,217.8141796875,224.047138671875,,224.68937109375,196.449447265625,228.611802734375,230.443244140625,,202.705259765625,191.493267578125,232.898451171875,248.984357421875,,250.3807109375,212.8247421875,244.963826171875,268.8844140625,,268.82732421875,321.91864453125,344.88019140625,370.2900546875,,350.13370703125,289.280294921875,333.61284765625,345.96983203125,,364.79115234375,340.737658203125,429.64245703125,432.60651171875,,409.886875,412.707796875,368.79648046875,390.32987109375,,350.34012109375,342.33721875,389.133703125,396.3405625,,392.44225,344.120970703125,395.24862109375,377.29257421875,,370.24627734375,372.3627109375,407.42601171875,327.26476171875,,393.02427734375,376.3249609375,418.44576171875,369.052375,,393.13967578125,374.94860546875,443.55858203125,421.866859375,,388.92410546875,134.154665039062,131.366272460938,228.67559765625,,197.492734716581,251.690356990912,295.510505020519,329.578169868192,,391.630129497536,452.890851821559,567.309777208949,569.823360571294,,519.487431238994,524.493397413161,576.988663803241,579.218372103106,,565.621257923091,522.140826145697,630.407586173583,694.621292154355
IMF.STA:BOP(21.0.0),COL.CD_T.SC22.USD.A,OBS_VALUE,Colombia,Credit/Revenue,Air transport; freight,US dollar,Annual,Millions,87.7212412109375,,,,,69.112720703125,,,,,69.373521484375,,,,,104.91887109375,,,,,103.172451171875,,,,,105.9471171875,,,,,114.79641015625,,,,,115.69751953125,,,,,159.92589453125,,,,,149.803037109375,,,,,210.68428125,,,,,190.97503125,,,,,198.876109375,,,,,223.78723828125,,,,,242.2018515625,,,,,297.5038671875,,,,,262.3006171875,,,,,288.847875,,,,,330.2918828125,,,,,324.066109375,,,,,387.23890625,,,,,461.96752011558,,,,,667.257032581857,,,,,624.039838955388,,,,,622.711200297012,,,,
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F8AP_S121_L.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Other accounts payable, Central bank, Long-term",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,-46.2,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.A_NFA_T.FXR_F72.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Financial derivatives and employee stock options (other than reserves), Employee stock options",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
