Fecha (dd/mm/aaaa),Año(aaaa)-Mes(mm),Descripción,Id,Tasa a 1 año %,Tasa a 5 años %,Tasa a 10 años %,Versión,Versión,Versión,Descripción
2015-04-30,2015-04-30, Diez años %,14,,,"7,17717668734771",Ultima,Ultima,Ultima,Semanal
2015-04-30,2015-04-30,Un año %,7,"4,69554905319222",,,Ultima,Ultima,Ultima,Diario
2015-04-30,2015-04-30,Un año %,7,"4,69554905319222",,,Ultima,Ultima,Ultima,Mensual
2015-04-30,2015-04-30,Un año %,7,"4,69554905319222",,,Ultima,Ultima,Ultima,Semanal
2015-05-04,2015-05-04, Cinco años %,13,,"5,90842391177854",,Ultima,Ultima,Ultima,Diario
2015-05-04,2015-05-04, Diez años %,14,,,"7,23137210751854",Ultima,Ultima,Ultima,Diario
2015-05-04,2015-05-04,Un año %,7,"4,75925916175496",,,Ultima,Ultima,Ultima,Diario
2015-05-05,2015-05-05, Cinco años %,13,,"5,93893783613824",,Ultima,Ultima,Ultima,Diario
2015-05-05,2015-05-05, Diez años %,14,,,"7,27496177293929",Ultima,Ultima,Ultima,Diario
2015-05-05,2015-05-05,Un año %,7,"4,7039411001918",,,Ultima,Ultima,Ultima,Diario
2015-05-06,2015-05-06, Cinco años %,13,,"5,99530132203831",,Ultima,Ultima,Ultima,Diario
2015-05-06,2015-05-06, Diez años %,14,,,"7,32965128554402",Ultima,Ultima,Ultima,Diario
2015-05-06,2015-05-06,Un año %,7,"4,75969451311745",,,Ultima,Ultima,Ultima,Diario
2015-05-07,2015-05-07, Cinco años %,13,,"5,97082320162522",,Ultima,Ultima,Ultima,Diario
2015-05-07,2015-05-07, Diez años %,14,,,"7,31903966934273",Ultima,Ultima,Ultima,Diario
2015-05-07,2015-05-07,Un año %,7,"4,71649834613534",,,Ultima,Ultima,Ultima,Diario
2015-05-08,2015-05-08, Cinco años %,13,,"5,93219963949107",,Ultima,Ultima,Ultima,Diario
2015-05-08,2015-05-08, Cinco años %,13,,"5,93219963949107",,Ultima,Ultima,Ultima,Semanal
2015-05-08,2015-05-08, Diez años %,14,,,"7,27912032767982",Ultima,Ultima,Ultima,Diario
2015-05-08,2015-05-08, Diez años %,14,,,"7,27912032767982",Ultima,Ultima,Ultima,Semanal
2015-05-08,2015-05-08,Un año %,7,"4,73568894865072",,,Ultima,Ultima,Ultima,Diario
2015-05-08,2015-05-08,Un año %,7,"4,73568894865072",,,Ultima,Ultima,Ultima,Semanal
2015-05-11,2015-05-11, Cinco años %,13,,"5,97620648293568",,Ultima,Ultima,Ultima,Diario
2015-05-11,2015-05-11, Diez años %,14,,,"7,33272796506282",Ultima,Ultima,Ultima,Diario
2015-05-11,2015-05-11,Un año %,7,"4,71374189521611",,,Ultima,Ultima,Ultima,Diario
2015-05-12,2015-05-12, Cinco años %,13,,"6,02438286042151",,Ultima,Ultima,Ultima,Diario
2015-05-12,2015-05-12, Diez años %,14,,,"7,40835246550939",Ultima,Ultima,Ultima,Diario
2015-05-12,2015-05-12,Un año %,7,"4,73041509586729",,,Ultima,Ultima,Ultima,Diario
2015-05-13,2015-05-13, Cinco años %,13,,"5,97045055242439",,Ultima,Ultima,Ultima,Diario
2015-05-13,2015-05-13, Diez años %,14,,,"7,38813039577969",Ultima,Ultima,Ultima,Diario
2015-05-13,2015-05-13,Un año %,7,"4,64357856619616",,,Ultima,Ultima,Ultima,Diario
2015-05-14,2015-05-14, Cinco años %,13,,"5,97738817319699",,Ultima,Ultima,Ultima,Diario
2015-05-14,2015-05-14, Diez años %,14,,,"7,37887164070125",Ultima,Ultima,Ultima,Diario
2015-05-14,2015-05-14,Un año %,7,"4,7034163697328",,,Ultima,Ultima,Ultima,Diario
2015-05-15,2015-05-15, Cinco años %,13,,"5,97603134852515",,Ultima,Ultima,Ultima,Diario
2015-05-15,2015-05-15, Cinco años %,13,,"5,97603134852515",,Ultima,Ultima,Ultima,Semanal
2015-05-15,2015-05-15, Diez años %,14,,,"7,37128707751693",Ultima,Ultima,Ultima,Diario
2015-05-15,2015-05-15, Diez años %,14,,,"7,37128707751693",Ultima,Ultima,Ultima,Semanal
2015-05-15,2015-05-15,Un año %,7,"4,71196544247648",,,Ultima,Ultima,Ultima,Diario
2015-05-15,2015-05-15,Un año %,7,"4,71196544247648",,,Ultima,Ultima,Ultima,Semanal
2015-05-19,2015-05-19, Cinco años %,13,,"6,00941970592871",,Ultima,Ultima,Ultima,Diario
2015-05-19,2015-05-19, Diez años %,14,,,"7,38639424672068",Ultima,Ultima,Ultima,Diario
2015-05-19,2015-05-19,Un año %,7,"4,69110879331586",,,Ultima,Ultima,Ultima,Diario
2015-05-20,2015-05-20, Cinco años %,13,,"6,02481801249062",,Ultima,Ultima,Ultima,Diario
2015-05-20,2015-05-20, Diez años %,14,,,"7,39200634238405",Ultima,Ultima,Ultima,Diario
2015-05-20,2015-05-20,Un año %,7,"4,7472920666428",,,Ultima,Ultima,Ultima,Diario
2015-05-21,2015-05-21, Cinco años %,13,,"5,98695930769123",,Ultima,Ultima,Ultima,Diario
2015-05-21,2015-05-21, Diez años %,14,,,"7,3481429778824",Ultima,Ultima,Ultima,Diario
2015-05-21,2015-05-21,Un año %,7,"4,74368168421345",,,Ultima,Ultima,Ultima,Diario
2015-05-22,2015-05-22, Cinco años %,13,,"6,01688959617459",,Ultima,Ultima,Ultima,Diario
2015-05-22,2015-05-22, Cinco años %,13,,"6,01688959617459",,Ultima,Ultima,Ultima,Semanal
2015-05-22,2015-05-22, Diez años %,14,,,"7,37292145840973",Ultima,Ultima,Ultima,Diario
2015-05-22,2015-05-22, Diez años %,14,,,"7,37292145840973",Ultima,Ultima,Ultima,Semanal
2015-05-22,2015-05-22,Un año %,7,"4,71443755647773",,,Ultima,Ultima,Ultima,Diario
2015-05-22,2015-05-22,Un año %,7,"4,71443755647773",,,Ultima,Ultima,Ultima,Semanal
2015-05-25,2015-05-25, Cinco años %,13,,"6,01559338013435",,Ultima,Ultima,Ultima,Diario
2015-05-25,2015-05-25, Diez años %,14,,,"7,38866896519835",Ultima,Ultima,Ultima,Diario
2015-05-25,2015-05-25,Un año %,7,"4,70249206384801",,,Ultima,Ultima,Ultima,Diario
2015-05-26,2015-05-26, Cinco años %,13,,"6,0178583744555",,Ultima,Ultima,Ultima,Diario
2015-05-26,2015-05-26, Diez años %,14,,,"7,39459597264626",Ultima,Ultima,Ultima,Diario
2015-05-26,2015-05-26,Un año %,7,"4,7178553983815",,,Ultima,Ultima,Ultima,Diario
2015-05-27,2015-05-27, Cinco años %,13,,"6,03439719310549",,Ultima,Ultima,Ultima,Diario
2015-05-27,2015-05-27, Diez años %,14,,,"7,39442451268972",Ultima,Ultima,Ultima,Diario
2015-05-27,2015-05-27,Un año %,7,"4,70114407027737",,,Ultima,Ultima,Ultima,Diario
2015-05-28,2015-05-28, Cinco años %,13,,"6,01336528803585",,Ultima,Ultima,Ultima,Diario
2015-05-28,2015-05-28, Diez años %,14,,,"7,36575823315394",Ultima,Ultima,Ultima,Diario
2015-05-28,2015-05-28,Un año %,7,"4,68695085142564",,,Ultima,Ultima,Ultima,Diario
2015-05-29,2015-05-29, Cinco años %,13,,"5,98637781510288",,Ultima,Ultima,Ultima,Diario
2015-05-29,2015-05-29, Cinco años %,13,,"5,98637781510288",,Ultima,Ultima,Ultima,Mensual
2015-05-29,2015-05-29, Cinco años %,13,,"5,98637781510288",,Ultima,Ultima,Ultima,Semanal
2015-05-29,2015-05-29, Diez años %,14,,,"7,33547023041324",Ultima,Ultima,Ultima,Diario
2015-05-29,2015-05-29, Diez años %,14,,,"7,33547023041324",Ultima,Ultima,Ultima,Mensual
2015-05-29,2015-05-29, Diez años %,14,,,"7,33547023041324",Ultima,Ultima,Ultima,Semanal
2015-05-29,2015-05-29,Un año %,7,"4,67554559566281",,,Ultima,Ultima,Ultima,Diario
2015-05-29,2015-05-29,Un año %,7,"4,67554559566281",,,Ultima,Ultima,Ultima,Mensual
2015-05-29,2015-05-29,Un año %,7,"4,67554559566281",,,Ultima,Ultima,Ultima,Semanal
2015-06-01,2015-06-01, Cinco años %,13,,"6,02779972079905",,Ultima,Ultima,Ultima,Diario
2015-06-01,2015-06-01, Diez años %,14,,,"7,37888711204325",Ultima,Ultima,Ultima,Diario
2015-06-01,2015-06-01,Un año %,7,"4,68120883469799",,,Ultima,Ultima,Ultima,Diario
2015-06-02,2015-06-02, Cinco años %,13,,"6,07544203949203",,Ultima,Ultima,Ultima,Diario
2015-06-02,2015-06-02, Diez años %,14,,,"7,43428742391723",Ultima,Ultima,Ultima,Diario
2015-06-02,2015-06-02,Un año %,7,"4,70199099869444",,,Ultima,Ultima,Ultima,Diario
2015-06-03,2015-06-03, Cinco años %,13,,"6,11553841027145",,Ultima,Ultima,Ultima,Diario
2015-06-03,2015-06-03, Diez años %,14,,,"7,47632462746644",Ultima,Ultima,Ultima,Diario
2015-06-03,2015-06-03,Un año %,7,"4,7107672138039",,,Ultima,Ultima,Ultima,Diario
2015-06-04,2015-06-04, Cinco años %,13,,"6,13646870827731",,Ultima,Ultima,Ultima,Diario
2015-06-04,2015-06-04, Diez años %,14,,,"7,50448894748162",Ultima,Ultima,Ultima,Diario
2015-06-04,2015-06-04,Un año %,7,"4,69247287378965",,,Ultima,Ultima,Ultima,Diario
2015-06-05,2015-06-05, Cinco años %,13,,"6,17148051456619",,Ultima,Ultima,Ultima,Diario
2015-06-05,2015-06-05, Cinco años %,13,,"6,17148051456619",,Ultima,Ultima,Ultima,Semanal
2015-06-05,2015-06-05, Diez años %,14,,,"7,56754198219794",Ultima,Ultima,Ultima,Diario
2015-06-05,2015-06-05, Diez años %,14,,,"7,56754198219794",Ultima,Ultima,Ultima,Semanal
2015-06-05,2015-06-05,Un año %,7,"4,67161226556817",,,Ultima,Ultima,Ultima,Diario
2015-06-05,2015-06-05,Un año %,7,"4,67161226556817",,,Ultima,Ultima,Ultima,Semanal
2015-06-09,2015-06-09, Cinco años %,13,,"6,15698924321153",,Ultima,Ultima,Ultima,Diario
2015-06-09,2015-06-09, Diez años %,14,,,"7,56436686895184",Ultima,Ultima,Ultima,Diario
2015-06-09,2015-06-09,Un año %,7,"4,64971268958541",,,Ultima,Ultima,Ultima,Diario
2015-06-10,2015-06-10, Cinco años %,13,,"6,14678236784411",,Ultima,Ultima,Ultima,Diario
2015-06-10,2015-06-10, Diez años %,14,,,"7,57560510156567",Ultima,Ultima,Ultima,Diario
2015-06-10,2015-06-10,Un año %,7,"4,60592675779391",,,Ultima,Ultima,Ultima,Diario
2015-06-11,2015-06-11, Cinco años %,13,,"6,16569183504494",,Ultima,Ultima,Ultima,Diario
2015-06-11,2015-06-11, Diez años %,14,,,"7,59138367401534",Ultima,Ultima,Ultima,Diario
2015-06-11,2015-06-11,Un año %,7,"4,61998596233922",,,Ultima,Ultima,Ultima,Diario
2015-06-12,2015-06-12, Cinco años %,13,,"6,15239779983849",,Ultima,Ultima,Ultima,Diario
2015-06-12,2015-06-12, Cinco años %,13,,"6,15239779983849",,Ultima,Ultima,Ultima,Semanal
2015-06-12,2015-06-12, Diez años %,14,,,"7,57227044999495",Ultima,Ultima,Ultima,Diario
2015-06-12,2015-06-12, Diez años %,14,,,"7,57227044999495",Ultima,Ultima,Ultima,Semanal
2015-06-12,2015-06-12,Un año %,7,"4,73705579565725",,,Ultima,Ultima,Ultima,Diario
2015-06-12,2015-06-12,Un año %,7,"4,73705579565725",,,Ultima,Ultima,Ultima,Semanal
2015-06-16,2015-06-16, Cinco años %,13,,"6,16590317605692",,Ultima,Ultima,Ultima,Diario
2015-06-16,2015-06-16, Diez años %,14,,,"7,58024890162643",Ultima,Ultima,Ultima,Diario
2015-06-16,2015-06-16,Un año %,7,"4,59834831037645",,,Ultima,Ultima,Ultima,Diario
2015-06-17,2015-06-17, Cinco años %,13,,"6,2434836583357",,Ultima,Ultima,Ultima,Diario
2015-06-17,2015-06-17, Diez años %,14,,,"7,70067281618271",Ultima,Ultima,Ultima,Diario
2015-06-17,2015-06-17,Un año %,7,"4,5837578909963",,,Ultima,Ultima,Ultima,Diario
2015-06-18,2015-06-18, Cinco años %,13,,"6,23662825651607",,Ultima,Ultima,Ultima,Diario
2015-06-18,2015-06-18, Diez años %,14,,,"7,66517203911603",Ultima,Ultima,Ultima,Diario
2015-06-18,2015-06-18,Un año %,7,"4,59661897347729",,,Ultima,Ultima,Ultima,Diario
2015-06-19,2015-06-19, Cinco años %,13,,"6,20501764815448",,Ultima,Ultima,Ultima,Diario
2015-06-19,2015-06-19, Cinco años %,13,,"6,20501764815448",,Ultima,Ultima,Ultima,Semanal
2015-06-19,2015-06-19, Diez años %,14,,,"7,65833687223678",Ultima,Ultima,Ultima,Diario
2015-06-19,2015-06-19, Diez años %,14,,,"7,65833687223678",Ultima,Ultima,Ultima,Semanal
2015-06-19,2015-06-19,Un año %,7,"4,5777577977119",,,Ultima,Ultima,Ultima,Diario
2015-06-19,2015-06-19,Un año %,7,"4,5777577977119",,,Ultima,Ultima,Ultima,Semanal
2015-06-22,2015-06-22, Cinco años %,13,,"6,23214594633393",,Ultima,Ultima,Ultima,Diario
2015-06-22,2015-06-22, Diez años %,14,,,"7,67515405532127",Ultima,Ultima,Ultima,Diario
2015-06-22,2015-06-22,Un año %,7,"4,59552752911365",,,Ultima,Ultima,Ultima,Diario
2015-06-23,2015-06-23, Cinco años %,13,,"6,23055976272908",,Ultima,Ultima,Ultima,Diario
2015-06-23,2015-06-23, Diez años %,14,,,"7,68330924402974",Ultima,Ultima,Ultima,Diario
2015-06-23,2015-06-23,Un año %,7,"4,59940399136795",,,Ultima,Ultima,Ultima,Diario
2015-06-24,2015-06-24, Cinco años %,13,,"6,25528596025093",,Ultima,Ultima,Ultima,Diario
2015-06-24,2015-06-24, Diez años %,14,,,"7,71551099018281",Ultima,Ultima,Ultima,Diario
2015-06-24,2015-06-24,Un año %,7,"4,60753792046937",,,Ultima,Ultima,Ultima,Diario
2015-06-25,2015-06-25, Cinco años %,13,,"6,29256222180619",,Ultima,Ultima,Ultima,Diario
2015-06-25,2015-06-25, Diez años %,14,,,"7,7821038531034",Ultima,Ultima,Ultima,Diario
2015-06-25,2015-06-25,Un año %,7,"4,61218689109707",,,Ultima,Ultima,Ultima,Diario
2015-06-26,2015-06-26, Cinco años %,13,,"6,3618067446521",,Ultima,Ultima,Ultima,Diario
2015-06-26,2015-06-26, Cinco años %,13,,"6,3618067446521",,Ultima,Ultima,Ultima,Semanal
2015-06-26,2015-06-26, Diez años %,14,,,"7,88310844031234",Ultima,Ultima,Ultima,Diario
2015-06-26,2015-06-26, Diez años %,14,,,"7,88310844031234",Ultima,Ultima,Ultima,Semanal
2015-06-26,2015-06-26,Un año %,7,"4,61482367085213",,,Ultima,Ultima,Ultima,Diario
2015-06-26,2015-06-26,Un año %,7,"4,61482367085213",,,Ultima,Ultima,Ultima,Semanal
2015-06-30,2015-06-30, Cinco años %,13,,"6,32290091017644",,Ultima,Ultima,Ultima,Diario
2015-06-30,2015-06-30, Cinco años %,13,,"6,32290091017644",,Ultima,Ultima,Ultima,Mensual
2015-06-30,2015-06-30, Diez años %,14,,,"7,82295673104852",Ultima,Ultima,Ultima,Diario
2015-06-30,2015-06-30, Diez años %,14,,,"7,82295673104852",Ultima,Ultima,Ultima,Mensual
2015-06-30,2015-06-30,Un año %,7,"4,60600767293342",,,Ultima,Ultima,Ultima,Diario
2015-06-30,2015-06-30,Un año %,7,"4,60600767293342",,,Ultima,Ultima,Ultima,Mensual
2015-07-01,2015-07-01, Cinco años %,13,,"6,36152118688137",,Ultima,Ultima,Ultima,Diario
2015-07-01,2015-07-01, Diez años %,14,,,"7,87721590328776",Ultima,Ultima,Ultima,Diario
2015-07-01,2015-07-01,Un año %,7,"4,60944173689678",,,Ultima,Ultima,Ultima,Diario
2015-07-02,2015-07-02, Cinco años %,13,,"6,39113845740257",,Ultima,Ultima,Ultima,Diario
2015-07-02,2015-07-02, Diez años %,14,,,"7,85382346555736",Ultima,Ultima,Ultima,Diario
2015-07-02,2015-07-02,Un año %,7,"4,61447182726109",,,Ultima,Ultima,Ultima,Diario
2015-07-03,2015-07-03, Cinco años %,13,,"6,39912046705341",,Ultima,Ultima,Ultima,Diario
2015-07-03,2015-07-03, Cinco años %,13,,"6,39912046705341",,Ultima,Ultima,Ultima,Semanal
2015-07-03,2015-07-03, Diez años %,14,,,"7,88058666390843",Ultima,Ultima,Ultima,Diario
2015-07-03,2015-07-03, Diez años %,14,,,"7,88058666390843",Ultima,Ultima,Ultima,Semanal
2015-07-03,2015-07-03,Un año %,7,"4,67603128537991",,,Ultima,Ultima,Ultima,Diario
2015-07-03,2015-07-03,Un año %,7,"4,67603128537991",,,Ultima,Ultima,Ultima,Semanal
2015-07-06,2015-07-06, Cinco años %,13,,"6,43007356842338",,Ultima,Ultima,Ultima,Diario
2015-07-06,2015-07-06, Diez años %,14,,,"7,86865909603928",Ultima,Ultima,Ultima,Diario
2015-07-06,2015-07-06,Un año %,7,"4,66721729843998",,,Ultima,Ultima,Ultima,Diario
2015-07-07,2015-07-07, Cinco años %,13,,"6,42680539103583",,Ultima,Ultima,Ultima,Diario
2015-07-07,2015-07-07, Diez años %,14,,,"7,87097297634474",Ultima,Ultima,Ultima,Diario
2015-07-07,2015-07-07,Un año %,7,"4,65064510406139",,,Ultima,Ultima,Ultima,Diario
2015-07-08,2015-07-08, Cinco años %,13,,"6,41432536661855",,Ultima,Ultima,Ultima,Diario
2015-07-08,2015-07-08, Diez años %,14,,,"7,89295762570907",Ultima,Ultima,Ultima,Diario
2015-07-08,2015-07-08,Un año %,7,"4,62938480038222",,,Ultima,Ultima,Ultima,Diario
2015-07-09,2015-07-09, Cinco años %,13,,"6,37909596060356",,Ultima,Ultima,Ultima,Diario
2015-07-09,2015-07-09, Diez años %,14,,,"7,86243022198243",Ultima,Ultima,Ultima,Diario
2015-07-09,2015-07-09,Un año %,7,"4,6186997251731",,,Ultima,Ultima,Ultima,Diario
2015-07-10,2015-07-10, Cinco años %,13,,"6,37327749232584",,Ultima,Ultima,Ultima,Diario
2015-07-10,2015-07-10, Cinco años %,13,,"6,37327749232584",,Ultima,Ultima,Ultima,Semanal
2015-07-10,2015-07-10, Diez años %,14,,,"7,90085667635697",Ultima,Ultima,Ultima,Diario
2015-07-10,2015-07-10, Diez años %,14,,,"7,90085667635697",Ultima,Ultima,Ultima,Semanal
2015-07-10,2015-07-10,Un año %,7,"4,59361551778333",,,Ultima,Ultima,Ultima,Diario
2015-07-10,2015-07-10,Un año %,7,"4,59361551778333",,,Ultima,Ultima,Ultima,Semanal
2015-07-13,2015-07-13, Cinco años %,13,,"6,36903901425975",,Ultima,Ultima,Ultima,Diario
2015-07-13,2015-07-13, Diez años %,14,,,"7,90574219305826",Ultima,Ultima,Ultima,Diario
2015-07-13,2015-07-13,Un año %,7,"4,5949776719206",,,Ultima,Ultima,Ultima,Diario
2015-07-14,2015-07-14, Cinco años %,13,,"6,36479944369301",,Ultima,Ultima,Ultima,Diario
2015-07-14,2015-07-14, Diez años %,14,,,"7,87571085794309",Ultima,Ultima,Ultima,Diario
2015-07-14,2015-07-14,Un año %,7,"4,5971704353212",,,Ultima,Ultima,Ultima,Diario
2015-07-15,2015-07-15, Cinco años %,13,,"6,37580091868483",,Ultima,Ultima,Ultima,Diario
2015-07-15,2015-07-15, Diez años %,14,,,"7,86956866389512",Ultima,Ultima,Ultima,Diario
2015-07-15,2015-07-15,Un año %,7,"4,61004898795612",,,Ultima,Ultima,Ultima,Diario
2015-07-16,2015-07-16, Cinco años %,13,,"6,34236452358242",,Ultima,Ultima,Ultima,Diario
2015-07-16,2015-07-16, Diez años %,14,,,"7,84640307924455",Ultima,Ultima,Ultima,Diario
2015-07-16,2015-07-16,Un año %,7,"4,59361689106697",,,Ultima,Ultima,Ultima,Diario
2015-07-17,2015-07-17, Cinco años %,13,,"6,33984916125534",,Ultima,Ultima,Ultima,Diario
2015-07-17,2015-07-17, Cinco años %,13,,"6,33984916125534",,Ultima,Ultima,Ultima,Semanal
2015-07-17,2015-07-17, Diez años %,14,,,"7,88532906219361",Ultima,Ultima,Ultima,Diario
2015-07-17,2015-07-17, Diez años %,14,,,"7,88532906219361",Ultima,Ultima,Ultima,Semanal
2015-07-17,2015-07-17,Un año %,7,"4,56250094640928",,,Ultima,Ultima,Ultima,Diario
2015-07-17,2015-07-17,Un año %,7,"4,56250094640928",,,Ultima,Ultima,Ultima,Semanal
2015-07-21,2015-07-21, Cinco años %,13,,"6,34634500057987",,Ultima,Ultima,Ultima,Diario
2015-07-21,2015-07-21, Diez años %,14,,,"7,87765713823214",Ultima,Ultima,Ultima,Diario
2015-07-21,2015-07-21,Un año %,7,"4,56309650960903",,,Ultima,Ultima,Ultima,Diario
2015-07-22,2015-07-22, Cinco años %,13,,"6,32008017060609",,Ultima,Ultima,Ultima,Diario
2015-07-22,2015-07-22, Diez años %,14,,,"7,81950651358232",Ultima,Ultima,Ultima,Diario
2015-07-22,2015-07-22,Un año %,7,"4,58491603730444",,,Ultima,Ultima,Ultima,Diario
2015-07-23,2015-07-23, Cinco años %,13,,"6,26498866037693",,Ultima,Ultima,Ultima,Diario
2015-07-23,2015-07-23, Diez años %,14,,,"7,73935742145073",Ultima,Ultima,Ultima,Diario
2015-07-23,2015-07-23,Un año %,7,"4,60161799857985",,,Ultima,Ultima,Ultima,Diario
2015-07-24,2015-07-24, Cinco años %,13,,"6,31066267210118",,Ultima,Ultima,Ultima,Diario
2015-07-24,2015-07-24, Cinco años %,13,,"6,31066267210118",,Ultima,Ultima,Ultima,Semanal
2015-07-24,2015-07-24, Diez años %,14,,,"7,8026075402782",Ultima,Ultima,Ultima,Diario
2015-07-24,2015-07-24, Diez años %,14,,,"7,8026075402782",Ultima,Ultima,Ultima,Semanal
2015-07-24,2015-07-24,Un año %,7,"4,66043810142519",,,Ultima,Ultima,Ultima,Diario
2015-07-24,2015-07-24,Un año %,7,"4,66043810142519",,,Ultima,Ultima,Ultima,Semanal
2015-07-27,2015-07-27, Cinco años %,13,,"6,30729426869512",,Ultima,Ultima,Ultima,Diario
2015-07-27,2015-07-27, Diez años %,14,,,"7,78996529136874",Ultima,Ultima,Ultima,Diario
2015-07-27,2015-07-27,Un año %,7,"4,68856867277685",,,Ultima,Ultima,Ultima,Diario
2015-07-28,2015-07-28, Cinco años %,13,,"6,33009627062407",,Ultima,Ultima,Ultima,Diario
2015-07-28,2015-07-28, Diez años %,14,,,"7,78968144551525",Ultima,Ultima,Ultima,Diario
2015-07-28,2015-07-28,Un año %,7,"4,67679061752337",,,Ultima,Ultima,Ultima,Diario
2015-07-29,2015-07-29, Cinco años %,13,,"6,31271518643053",,Ultima,Ultima,Ultima,Diario
2015-07-29,2015-07-29, Diez años %,14,,,"7,75887896395871",Ultima,Ultima,Ultima,Diario
2015-07-29,2015-07-29,Un año %,7,"4,68274961965391",,,Ultima,Ultima,Ultima,Diario
2015-07-30,2015-07-30, Cinco años %,13,,"6,30386313086267",,Ultima,Ultima,Ultima,Diario
2015-07-30,2015-07-30, Diez años %,14,,,"7,75878858512623",Ultima,Ultima,Ultima,Diario
2015-07-30,2015-07-30,Un año %,7,"4,68295772590893",,,Ultima,Ultima,Ultima,Diario
2015-07-31,2015-07-31, Cinco años %,13,,"6,29642406902016",,Ultima,Ultima,Ultima,Diario
2015-07-31,2015-07-31, Cinco años %,13,,"6,29642406902016",,Ultima,Ultima,Ultima,Mensual
2015-07-31,2015-07-31, Cinco años %,13,,"6,29642406902016",,Ultima,Ultima,Ultima,Semanal
2015-07-31,2015-07-31, Diez años %,14,,,"7,75010535851127",Ultima,Ultima,Ultima,Diario
2015-07-31,2015-07-31, Diez años %,14,,,"7,75010535851127",Ultima,Ultima,Ultima,Mensual
2015-07-31,2015-07-31, Diez años %,14,,,"7,75010535851127",Ultima,Ultima,Ultima,Semanal
2015-07-31,2015-07-31,Un año %,7,"4,63522792463567",,,Ultima,Ultima,Ultima,Diario
2015-07-31,2015-07-31,Un año %,7,"4,63522792463567",,,Ultima,Ultima,Ultima,Mensual
2015-07-31,2015-07-31,Un año %,7,"4,63522792463567",,,Ultima,Ultima,Ultima,Semanal
2015-08-03,2015-08-03, Cinco años %,13,,"6,41156621246786",,Ultima,Ultima,Ultima,Diario
2015-08-03,2015-08-03, Diez años %,14,,,"7,82085206090751",Ultima,Ultima,Ultima,Diario
2015-08-03,2015-08-03,Un año %,7,"4,88146390234359",,,Ultima,Ultima,Ultima,Diario
2015-08-04,2015-08-04, Cinco años %,13,,"6,42910136944768",,Ultima,Ultima,Ultima,Diario
2015-08-04,2015-08-04, Diez años %,14,,,"7,82336020356527",Ultima,Ultima,Ultima,Diario
2015-08-04,2015-08-04,Un año %,7,"4,92115867361851",,,Ultima,Ultima,Ultima,Diario
2015-08-05,2015-08-05, Cinco años %,13,,"6,50892761736215",,Ultima,Ultima,Ultima,Diario
2015-08-05,2015-08-05, Diez años %,14,,,"7,88072753163996",Ultima,Ultima,Ultima,Diario
2015-08-05,2015-08-05,Un año %,7,"5,00462608799572",,,Ultima,Ultima,Ultima,Diario
2015-08-06,2015-08-06, Cinco años %,13,,"6,59845988248996",,Ultima,Ultima,Ultima,Diario
2015-08-06,2015-08-06, Cinco años %,13,,"6,59845988248996",,Ultima,Ultima,Ultima,Semanal
2015-08-06,2015-08-06, Diez años %,14,,,"7,93420077653044",Ultima,Ultima,Ultima,Diario
2015-08-06,2015-08-06, Diez años %,14,,,"7,93420077653044",Ultima,Ultima,Ultima,Semanal
2015-08-06,2015-08-06,Un año %,7,"5,05863652483557",,,Ultima,Ultima,Ultima,Diario
2015-08-06,2015-08-06,Un año %,7,"5,05863652483557",,,Ultima,Ultima,Ultima,Semanal
2015-08-10,2015-08-10, Cinco años %,13,,"6,60311038544807",,Ultima,Ultima,Ultima,Diario
2015-08-10,2015-08-10, Diez años %,14,,,"7,94922641972402",Ultima,Ultima,Ultima,Diario
2015-08-10,2015-08-10,Un año %,7,"5,06333769431867",,,Ultima,Ultima,Ultima,Diario
2015-08-11,2015-08-11, Cinco años %,13,,"6,57534322690213",,Ultima,Ultima,Ultima,Diario
2015-08-11,2015-08-11, Diez años %,14,,,"7,93111724090722",Ultima,Ultima,Ultima,Diario
2015-08-11,2015-08-11,Un año %,7,"5,03821320801997",,,Ultima,Ultima,Ultima,Diario
