,,,,,,,,
,Fecha,Indice,Valor Hoy,Valor Ayer,Variacion %,VariaciÃ³n Absoluta,Variacion 12 meses,VariaciÃ³n Anual
,20110317,MSCI COLCAP,"1,708.98","1,638.58",4.30,70.40,19.56,-6.29
,20110318,MSCI COLCAP,"1,739.16","1,708.98",1.77,30.18,21.42,-4.64
,20110322,MSCI COLCAP,"1,740.98","1,739.16",.10,1.82,23.12,-4.54
,20110323,MSCI COLCAP,"1,743.02","1,740.98",.12,2.04,22.17,-4.42
,20110324,MSCI COLCAP,"1,742.05","1,743.02",-.06,-.97,22.45,-4.48
,20110325,MSCI COLCAP,"1,727.79","1,742.05",-.82,-14.26,21.06,-5.26
,20110328,MSCI COLCAP,"1,721.70","1,727.79",-.35,-6.09,20.99,-5.59
,20110329,MSCI COLCAP,"1,708.76","1,721.70",-.75,-12.94,19.55,-6.30
,20110330,MSCI COLCAP,"1,703.93","1,708.76",-.28,-4.83,19.10,-6.57
,20110331,MSCI COLCAP,"1,718.45","1,703.93",.85,14.52,19.29,-5.77
,20110401,MSCI COLCAP,"1,708.59","1,718.45",-.57,-9.86,18.60,-6.31
,20110404,MSCI COLCAP,"1,708.53","1,708.59",.00,-.06,18.60,-6.32
,20110405,MSCI COLCAP,"1,722.18","1,708.53",.80,13.65,18.69,-5.57
,20110406,MSCI COLCAP,"1,719.57","1,722.18",-.15,-2.61,17.75,-5.71
,20110407,MSCI COLCAP,"1,723.94","1,719.57",.25,4.37,17.10,-5.47
,20110408,MSCI COLCAP,"1,708.66","1,723.94",-.89,-15.28,16.02,-6.31
,20110411,MSCI COLCAP,"1,703.10","1,708.66",-.33,-5.56,15.94,-6.61
,20110412,MSCI COLCAP,"1,676.58","1,703.10",-1.56,-26.52,14.00,-8.07
,20110413,MSCI COLCAP,"1,682.54","1,676.58",.36,5.96,14.39,-7.74
,20110414,MSCI COLCAP,"1,670.12","1,682.54",-.74,-12.42,12.96,-8.42
,20110415,MSCI COLCAP,"1,670.18","1,670.12",.00,.06,12.76,-8.42
,20110418,MSCI COLCAP,"1,653.76","1,670.18",-.98,-16.42,13.02,-9.32
,20110419,MSCI COLCAP,"1,661.23","1,653.76",.45,7.47,14.32,-8.91
,20110420,MSCI COLCAP,"1,691.73","1,661.23",1.84,30.50,15.26,-7.24
,20110425,MSCI COLCAP,"1,689.11","1,691.73",-.15,-2.62,13.51,-7.38
,20110426,MSCI COLCAP,"1,697.39","1,689.11",.49,8.28,14.35,-6.93
,20110427,MSCI COLCAP,"1,690.59","1,697.39",-.40,-6.80,14.84,-7.30
,20110428,MSCI COLCAP,"1,697.39","1,690.59",.40,6.80,16.48,-6.93
,20110429,MSCI COLCAP,"1,700.68","1,697.39",.19,3.29,15.75,-6.75
,20110502,MSCI COLCAP,"1,692.14","1,700.68",-.50,-8.54,15.33,-7.21
,20110503,MSCI COLCAP,"1,671.95","1,692.14",-1.19,-20.19,12.20,-8.32
,20110504,MSCI COLCAP,"1,675.38","1,671.95",.21,3.43,13.08,-8.13
,20110505,MSCI COLCAP,"1,643.30","1,675.38",-1.91,-32.08,13.60,-9.89
,20110506,MSCI COLCAP,"1,652.88","1,643.30",.58,9.58,17.81,-9.37
,20110509,MSCI COLCAP,"1,670.42","1,652.88",1.06,17.54,18.23,-8.40
,20110510,MSCI COLCAP,"1,692.77","1,670.42",1.34,22.35,17.70,-7.18
,20110511,MSCI COLCAP,"1,697.55","1,692.77",.28,4.78,17.67,-6.92
,20110512,MSCI COLCAP,"1,703.03","1,697.55",.32,5.48,17.36,-6.62
,20110513,MSCI COLCAP,"1,706.76","1,703.03",.22,3.73,17.31,-6.41
,20110516,MSCI COLCAP,"1,700.03","1,706.76",-.39,-6.73,17.71,-6.78
,20110517,MSCI COLCAP,"1,713.15","1,700.03",.77,13.12,18.62,-6.06
,20110518,MSCI COLCAP,"1,710.67","1,713.15",-.14,-2.48,20.09,-6.20
,20110519,MSCI COLCAP,"1,706.13","1,710.67",-.27,-4.54,21.31,-6.45
,20110520,MSCI COLCAP,"1,710.50","1,706.13",.26,4.37,22.53,-6.21
,20110523,MSCI COLCAP,"1,709.07","1,710.50",-.08,-1.43,22.30,-6.29
,20110524,MSCI COLCAP,"1,721.44","1,709.07",.72,12.37,22.01,-5.61
,20110525,MSCI COLCAP,"1,717.92","1,721.44",-.20,-3.52,22.77,-5.80
,20110526,MSCI COLCAP,"1,733.20","1,717.92",.89,15.28,20.96,-4.96
,20110527,MSCI COLCAP,"1,732.02","1,733.20",-.07,-1.18,21.25,-5.03
,20110530,MSCI COLCAP,"1,737.87","1,732.02",.34,5.85,20.14,-4.71
,20110531,MSCI COLCAP,"1,760.40","1,737.87",1.30,22.53,21.87,-3.47
,20110601,MSCI COLCAP,"1,753.64","1,760.40",-.38,-6.76,21.17,-3.84
,20110602,MSCI COLCAP,"1,752.74","1,753.64",-.05,-.90,20.72,-3.89
,20110603,MSCI COLCAP,"1,753.31","1,752.74",.03,.57,20.64,-3.86
,20110607,MSCI COLCAP,"1,750.15","1,753.31",-.18,-3.16,21.68,-4.03
,20110608,MSCI COLCAP,"1,755.85","1,750.15",.33,5.70,22.51,-3.72
,20110609,MSCI COLCAP,"1,753.20","1,755.85",-.15,-2.65,21.28,-3.87
,20110610,MSCI COLCAP,"1,751.77","1,753.20",-.08,-1.43,21.12,-3.94
,20110613,MSCI COLCAP,"1,730.00","1,751.77",-1.24,-21.77,19.47,-5.14
,20110614,MSCI COLCAP,"1,729.69","1,730.00",-.02,-.31,19.45,-5.15
,20110615,MSCI COLCAP,"1,701.98","1,729.69",-1.60,-27.71,17.32,-6.67
,20110616,MSCI COLCAP,"1,701.45","1,701.98",-.03,-.53,16.43,-6.70
,20110617,MSCI COLCAP,"1,702.44","1,701.45",.06,.99,16.56,-6.65
,20110620,MSCI COLCAP,"1,697.00","1,702.44",-.32,-5.44,15.25,-6.95
,20110621,MSCI COLCAP,"1,709.27","1,697.00",.72,12.27,16.53,-6.27
,20110622,MSCI COLCAP,"1,721.61","1,709.27",.72,12.34,17.30,-5.60
,20110623,MSCI COLCAP,"1,712.98","1,721.61",-.50,-8.63,16.37,-6.07
,20110624,MSCI COLCAP,"1,710.15","1,712.98",-.17,-2.83,16.44,-6.23
,20110628,MSCI COLCAP,"1,711.42","1,710.15",.07,1.27,16.26,-6.16
,20110629,MSCI COLCAP,"1,718.91","1,711.42",.44,7.49,18.25,-5.75
,20110630,MSCI COLCAP,"1,700.43","1,718.91",-1.08,-18.48,15.93,-6.76
,20110701,MSCI COLCAP,"1,707.03","1,700.43",.39,6.60,17.00,-6.40
,20110705,MSCI COLCAP,"1,716.02","1,707.03",.53,8.99,17.94,-5.90
,20110706,MSCI COLCAP,"1,677.40","1,716.02",-2.25,-38.62,14.59,-8.02
,20110707,MSCI COLCAP,"1,673.86","1,677.40",-.21,-3.54,14.47,-8.22
,20110708,MSCI COLCAP,"1,656.36","1,673.86",-1.05,-17.50,12.33,-9.18
,20110711,MSCI COLCAP,"1,612.67","1,656.36",-2.64,-43.69,9.08,-11.57
,20110712,MSCI COLCAP,"1,597.89","1,612.67",-.92,-14.78,6.75,-12.38
,20110713,MSCI COLCAP,"1,610.84","1,597.89",.81,12.95,6.88,-11.67
,20110714,MSCI COLCAP,"1,585.16","1,610.84",-1.59,-25.68,4.21,-13.08
,20110715,MSCI COLCAP,"1,584.07","1,585.16",-.07,-1.09,3.37,-13.14
,20110718,MSCI COLCAP,"1,589.30","1,584.07",.33,5.23,4.10,-12.85
,20110719,MSCI COLCAP,"1,628.20","1,589.30",2.45,38.90,6.51,-10.72
,20110721,MSCI COLCAP,"1,647.32","1,628.20",1.17,19.12,5.23,-9.67
,20110722,MSCI COLCAP,"1,645.71","1,647.32",-.10,-1.61,5.07,-9.76
,20110725,MSCI COLCAP,"1,655.68","1,645.71",.61,9.97,5.47,-9.21
,20110726,MSCI COLCAP,"1,664.25","1,655.68",.52,8.57,4.24,-8.74
,20110727,MSCI COLCAP,"1,652.59","1,664.25",-.70,-11.66,3.12,-9.38
,20110728,MSCI COLCAP,"1,671.32","1,652.59",1.13,18.73,5.03,-8.36
,20110729,MSCI COLCAP,"1,659.39","1,671.32",-.71,-11.93,6.23,-9.01
,20110801,MSCI COLCAP,"1,669.63","1,659.39",.62,10.24,6.24,-8.45
,20110802,MSCI COLCAP,"1,658.98","1,669.63",-.64,-10.65,5.33,-9.03
,20110803,MSCI COLCAP,"1,651.57","1,658.98",-.45,-7.41,4.07,-9.44
,20110804,MSCI COLCAP,"1,601.41","1,651.57",-3.04,-50.16,.37,-12.19
,20110805,MSCI COLCAP,"1,588.10","1,601.41",-.83,-13.31,-.81,-12.92
,20110808,MSCI COLCAP,"1,535.48","1,588.10",-3.31,-52.62,-2.84,-15.80
,20110809,MSCI COLCAP,"1,578.06","1,535.48",2.77,42.58,-.28,-13.47
,20110810,MSCI COLCAP,"1,582.20","1,578.06",.26,4.14,.31,-13.24
,20110811,MSCI COLCAP,"1,600.32","1,582.20",1.15,18.12,2.71,-12.25
,20110812,MSCI COLCAP,"1,611.13","1,600.32",.68,10.81,3.45,-11.66
,20110816,MSCI COLCAP,"1,620.63","1,611.13",.59,9.50,3.37,-11.14
,20110817,MSCI COLCAP,"1,624.14","1,620.63",.22,3.51,3.12,-10.94
,20110818,MSCI COLCAP,"1,581.30","1,624.14",-2.64,-42.84,-.01,-13.29
,20110819,MSCI COLCAP,"1,573.10","1,581.30",-.52,-8.20,-.86,-13.74
,20110822,MSCI COLCAP,"1,576.18","1,573.10",.20,3.08,-.59,-13.57
,20110823,MSCI COLCAP,"1,605.45","1,576.18",1.86,29.27,-.09,-11.97
,20110824,MSCI COLCAP,"1,609.82","1,605.45",.27,4.37,.26,-11.73
,20110825,MSCI COLCAP,"1,598.34","1,609.82",-.71,-11.48,-.29,-12.36
,20110826,MSCI COLCAP,"1,604.16","1,598.34",.36,5.82,-.79,-12.04
,20110829,MSCI COLCAP,"1,633.69","1,604.16",1.84,29.53,-.38,-10.42
,20110830,MSCI COLCAP,"1,640.97","1,633.69",.45,7.28,-.12,-10.02
,20110831,MSCI COLCAP,"1,642.53","1,640.97",.10,1.56,-1.30,-9.93
,20110901,MSCI COLCAP,"1,642.90","1,642.53",.02,.37,-4.14,-9.91
,20110902,MSCI COLCAP,"1,642.54","1,642.90",-.02,-.36,-2.29,-9.93
,20110905,MSCI COLCAP,"1,610.98","1,642.54",-1.92,-31.56,-4.52,-11.66
,20110906,MSCI COLCAP,"1,634.33","1,610.98",1.45,23.35,-4.96,-10.38
,20110907,MSCI COLCAP,"1,646.88","1,634.33",.77,12.55,-3.99,-9.70
,20110908,MSCI COLCAP,"1,645.06","1,646.88",-.11,-1.82,-5.22,-9.80
,20110909,MSCI COLCAP,"1,631.87","1,645.06",-.80,-13.19,-5.68,-10.52
,20110912,MSCI COLCAP,"1,629.90","1,631.87",-.12,-1.97,-4.12,-10.63
,20110913,MSCI COLCAP,"1,634.16","1,629.90",.26,4.26,-3.62,-10.39
,20110914,MSCI COLCAP,"1,640.37","1,634.16",.38,6.21,-3.68,-10.05
,20110915,MSCI COLCAP,"1,659.03","1,640.37",1.14,18.66,-2.03,-9.03
,20110916,MSCI COLCAP,"1,684.37","1,659.03",1.53,25.34,-.41,-7.64
,20110919,MSCI COLCAP,"1,680.37","1,684.37",-.24,-4.00,-.64,-7.86
,20110920,MSCI COLCAP,"1,676.51","1,680.37",-.23,-3.86,-1.93,-8.07
,20110921,MSCI COLCAP,"1,656.33","1,676.51",-1.20,-20.18,-3.49,-9.18
,20110922,MSCI COLCAP,"1,607.91","1,656.33",-2.92,-48.42,-5.82,-11.83
,20110923,MSCI COLCAP,"1,593.69","1,607.91",-.88,-14.22,-5.89,-12.61
,20110926,MSCI COLCAP,"1,584.30","1,593.69",-.59,-9.39,-6.66,-13.13
,20110927,MSCI COLCAP,"1,593.65","1,584.30",.59,9.35,-6.88,-12.61
,20110928,MSCI COLCAP,"1,586.55","1,593.65",-.45,-7.10,-9.07,-13.00
,20110929,MSCI COLCAP,"1,602.97","1,586.55",1.03,16.42,-9.24,-12.10
,20110930,MSCI COLCAP,"1,584.75","1,602.97",-1.14,-18.22,-10.44,-13.10
,20111003,MSCI COLCAP,"1,550.95","1,584.75",-2.13,-33.80,-12.22,-14.96
,20111004,MSCI COLCAP,"1,567.69","1,550.95",1.08,16.74,-11.25,-14.04
,20111005,MSCI COLCAP,"1,578.70","1,567.69",.70,11.01,-12.04,-13.43
,20111006,MSCI COLCAP,"1,589.68","1,578.70",.70,10.98,-12.90,-12.83
,20111007,MSCI COLCAP,"1,583.86","1,589.68",-.37,-5.82,-12.44,-13.15
,20111010,MSCI COLCAP,"1,602.25","1,583.86",1.16,18.39,-12.27,-12.14
,20111011,MSCI COLCAP,"1,596.70","1,602.25",-.35,-5.55,-13.50,-12.45
,20111012,MSCI COLCAP,"1,610.92","1,596.70",.89,14.22,-12.57,-11.67
,20111013,MSCI COLCAP,"1,612.34","1,610.92",.09,1.42,-13.94,-11.59
,20111014,MSCI COLCAP,"1,618.42","1,612.34",.38,6.08,-12.77,-11.26
,20111018,MSCI COLCAP,"1,627.69","1,618.42",.57,9.27,-11.23,-10.75
,20111019,MSCI COLCAP,"1,615.59","1,627.69",-.74,-12.10,-13.04,-11.41
,20111020,MSCI COLCAP,"1,619.15","1,615.59",.22,3.56,-12.97,-11.22
,20111021,MSCI COLCAP,"1,627.27","1,619.15",.50,8.12,-13.35,-10.77
,20111024,MSCI COLCAP,"1,634.43","1,627.27",.44,7.16,-14.28,-10.38
,20111025,MSCI COLCAP,"1,620.98","1,634.43",-.82,-13.45,-14.69,-11.12
,20111026,MSCI COLCAP,"1,623.33","1,620.98",.14,2.35,-13.23,-10.99
,20111027,MSCI COLCAP,"1,639.95","1,623.33",1.02,16.62,-11.97,-10.08
,20111028,MSCI COLCAP,"1,636.50","1,639.95",-.21,-3.45,-12.54,-10.26
,20111031,MSCI COLCAP,"1,622.23","1,636.50",-.87,-14.27,-14.70,-11.05
,20111101,MSCI COLCAP,"1,597.17","1,622.23",-1.54,-25.06,-16.02,-12.42
,20111102,MSCI COLCAP,"1,595.20","1,597.17",-.12,-1.97,-16.65,-12.53
,20111103,MSCI COLCAP,"1,609.71","1,595.20",.91,14.51,-16.30,-11.73
,20111104,MSCI COLCAP,"1,600.14","1,609.71",-.59,-9.57,-17.62,-12.26
,20111108,MSCI COLCAP,"1,606.91","1,600.14",.42,6.77,-17.17,-11.89
,20111109,MSCI COLCAP,"1,581.37","1,606.91",-1.59,-25.54,-18.42,-13.29
,20111110,MSCI COLCAP,"1,573.50","1,581.37",-.50,-7.87,-16.73,-13.72
,20111111,MSCI COLCAP,"1,582.14","1,573.50",.55,8.64,-14.09,-13.25
,20111115,MSCI COLCAP,"1,579.39","1,582.14",-.17,-2.75,-12.02,-13.40
,20111116,MSCI COLCAP,"1,571.96","1,579.39",-.47,-7.43,-9.09,-13.80
,20111117,MSCI COLCAP,"1,570.15","1,571.96",-.12,-1.81,-12.13,-13.90
,20111118,MSCI COLCAP,"1,562.55","1,570.15",-.48,-7.60,-13.87,-14.32
,20111121,MSCI COLCAP,"1,545.32","1,562.55",-1.10,-17.23,-13.13,-15.26
,20111122,MSCI COLCAP,"1,536.74","1,545.32",-.56,-8.58,-13.45,-15.74
,20111123,MSCI COLCAP,"1,496.65","1,536.74",-2.61,-40.09,-14.49,-17.93
,20111124,MSCI COLCAP,"1,492.30","1,496.65",-.29,-4.35,-16.64,-18.17
,20111125,MSCI COLCAP,"1,482.59","1,492.30",-.65,-9.71,-16.93,-18.70
,20111128,MSCI COLCAP,"1,512.95","1,482.59",2.05,30.36,-14.55,-17.04
,20111129,MSCI COLCAP,"1,525.05","1,512.95",.80,12.10,-13.45,-16.38
,20111130,MSCI COLCAP,"1,561.07","1,525.05",2.36,36.02,-12.30,-14.40
,20111201,MSCI COLCAP,"1,575.56","1,561.07",.93,14.49,-12.15,-13.61
,20111202,MSCI COLCAP,"1,586.85","1,575.56",.72,11.29,-13.08,-12.99
,20111205,MSCI COLCAP,"1,574.81","1,586.85",-.76,-12.04,-13.96,-13.65
,20111206,MSCI COLCAP,"1,544.21","1,574.81",-1.94,-30.60,-16.09,-15.33
,20111207,MSCI COLCAP,"1,576.49","1,544.21",2.09,32.28,-14.19,-13.56
,20111209,MSCI COLCAP,"1,577.86","1,576.49",.09,1.37,-13.62,-13.48
,20111212,MSCI COLCAP,"1,572.06","1,577.86",-.37,-5.80,-14.14,-13.80
,20111213,MSCI COLCAP,"1,568.09","1,572.06",-.25,-3.97,-14.84,-14.02
,20111214,MSCI COLCAP,"1,543.97","1,568.09",-1.54,-24.12,-16.35,-15.34
,20111215,MSCI COLCAP,"1,541.90","1,543.97",-.13,-2.07,-15.45,-15.45
,20111216,MSCI COLCAP,"1,571.89","1,541.90",1.95,29.99,-13.95,-13.81
,20111219,MSCI COLCAP,"1,561.06","1,571.89",-.69,-10.83,-14.37,-14.40
,20111220,MSCI COLCAP,"1,579.47","1,561.06",1.18,18.41,-13.00,-13.39
,20111221,MSCI COLCAP,"1,586.41","1,579.47",.44,6.94,-13.06,-13.01
,20111222,MSCI COLCAP,"1,599.74","1,586.41",.84,13.33,-13.04,-12.28
,20111223,MSCI COLCAP,"1,600.40","1,599.74",.04,.66,-13.33,-12.24
,20111226,MSCI COLCAP,"1,592.11","1,600.40",-.52,-8.29,-14.09,-12.70
,20111227,MSCI COLCAP,"1,584.91","1,592.11",-.45,-7.20,-15.07,-13.09
,20111228,MSCI COLCAP,"1,589.38","1,584.91",.28,4.47,-14.06,-12.85
,20111229,MSCI COLCAP,"1,571.55","1,589.38",-1.12,-17.83,-14.21,-13.83
,20120102,MSCI COLCAP,"1,577.71","1,571.55",.39,6.16,-13.49,.39
,20120103,MSCI COLCAP,"1,601.87","1,577.71",1.53,24.16,-11.16,1.93
,20120104,MSCI COLCAP,"1,606.48","1,601.87",.29,4.61,-11.26,2.22
,20120105,MSCI COLCAP,"1,606.09","1,606.48",-.02,-.39,-10.30,2.20
,20120106,MSCI COLCAP,"1,599.69","1,606.09",-.40,-6.40,-9.46,1.79
,20120110,MSCI COLCAP,"1,618.88","1,599.69",1.20,19.19,-9.14,3.01
,20120111,MSCI COLCAP,"1,609.94","1,618.88",-.55,-8.94,-8.69,2.44
,20120112,MSCI COLCAP,"1,585.81","1,609.94",-1.50,-24.13,-11.11,.91
,20120113,MSCI COLCAP,"1,592.82","1,585.81",.44,7.01,-11.60,1.35
,20120116,MSCI COLCAP,"1,578.22","1,592.82",-.92,-14.60,-12.13,.42
,20120117,MSCI COLCAP,"1,597.95","1,578.22",1.25,19.73,-11.31,1.68
,20120118,MSCI COLCAP,"1,613.67","1,597.95",.98,15.72,-9.87,2.68
,20120119,MSCI COLCAP,"1,606.49","1,613.67",-.44,-7.18,-9.04,2.22
,20120120,MSCI COLCAP,"1,607.26","1,606.49",.05,.77,-7.71,2.27
,20120123,MSCI COLCAP,"1,609.92","1,607.26",.17,2.66,-8.34,2.44
,20120124,MSCI COLCAP,"1,605.29","1,609.92",-.29,-4.63,-8.79,2.15
,20120125,MSCI COLCAP,"1,602.73","1,605.29",-.16,-2.56,-8.67,1.98
,20120126,MSCI COLCAP,"1,601.27","1,602.73",-.09,-1.46,-9.61,1.89
,20120127,MSCI COLCAP,"1,595.77","1,601.27",-.34,-5.50,-10.00,1.54
,20120130,MSCI COLCAP,"1,614.01","1,595.77",1.14,18.24,-8.72,2.70
,20120131,MSCI COLCAP,"1,633.62","1,614.01",1.21,19.61,-7.31,3.95
,20120201,MSCI COLCAP,"1,634.00","1,633.62",.02,.38,-7.14,3.97
,20120202,MSCI COLCAP,"1,642.73","1,634.00",.53,8.73,-5.87,4.53
,20120203,MSCI COLCAP,"1,643.43","1,642.73",.04,.70,-5.33,4.57
,20120206,MSCI COLCAP,"1,642.15","1,643.43",-.08,-1.28,-3.92,4.49
,20120207,MSCI COLCAP,"1,649.71","1,642.15",.46,7.56,-2.49,4.97
,20120208,MSCI COLCAP,"1,655.43","1,649.71",.35,5.72,-3.22,5.34
,20120209,MSCI COLCAP,"1,658.67","1,655.43",.20,3.24,-2.25,5.54
,20120210,MSCI COLCAP,"1,657.28","1,658.67",-.08,-1.39,-1.82,5.46
,20120213,MSCI COLCAP,"1,669.47","1,657.28",.74,12.19,-1.48,6.23
,20120214,MSCI COLCAP,"1,674.22","1,669.47",.28,4.75,-1.71,6.53
,20120215,MSCI COLCAP,"1,677.16","1,674.22",.18,2.94,-.90,6.72
,20120216,MSCI COLCAP,"1,705.02","1,677.16",1.66,27.86,.89,8.49
,20120217,MSCI COLCAP,"1,710.76","1,705.02",.34,5.74,2.63,8.86
,20120220,MSCI COLCAP,"1,714.26","1,710.76",-100.00,3.50,4.23,-100.00
,20120221,MSCI COLCAP,"1,700.22","1,714.26",-.82,-14.04,2.53,8.19
,20120222,MSCI COLCAP,"1,703.29","1,700.22",.18,3.07,2.52,8.38
,20120223,MSCI COLCAP,"1,720.51","1,703.29",1.01,17.22,1.29,9.48
,20120224,MSCI COLCAP,"1,718.51","1,720.51",-.12,-2.00,1.14,9.35
,20120227,MSCI COLCAP,"1,706.70","1,718.51",-.69,-11.81,-.39,8.60
,20120228,MSCI COLCAP,"1,698.81","1,706.70",-.46,-7.89,-2.98,8.10
,20120229,MSCI COLCAP,"1,730.46","1,698.81",1.86,31.65,-1.17,10.11
,20120301,MSCI COLCAP,"1,740.64","1,730.46",.59,10.18,-1.21,10.76
,20120302,MSCI COLCAP,"1,739.94","1,740.64",-.04,-.70,-1.15,10.71
,20120305,MSCI COLCAP,"1,735.25","1,739.94",-.27,-4.69,-2.96,10.42
,20120306,MSCI COLCAP,"1,707.85","1,735.25",-1.58,-27.40,-4.49,8.67
,20120307,MSCI COLCAP,"1,712.59","1,707.85",.28,4.74,-3.73,8.97
,20120308,MSCI COLCAP,"1,724.74","1,712.59",.71,12.15,-1.89,9.75
,20120309,MSCI COLCAP,"1,724.62","1,724.74",-.01,-.12,-2.32,9.74
,20120312,MSCI COLCAP,"1,718.86","1,724.62",-.33,-5.76,1.17,9.37
,20120313,MSCI COLCAP,"1,747.23","1,718.86",1.65,28.37,2.84,11.18
,20120314,MSCI COLCAP,"1,740.55","1,747.23",-.38,-6.68,3.26,10.75
,20120315,MSCI COLCAP,"1,739.08","1,740.55",-.08,-1.47,5.66,10.66
,20120316,MSCI COLCAP,"1,705.00","1,739.08",-1.96,-34.08,4.05,8.49
,20120320,MSCI COLCAP,"1,713.25","1,705.00",.48,8.25,-1.49,9.02
,20120321,MSCI COLCAP,"1,714.28","1,713.25",.06,1.03,-1.43,9.08
,20120322,MSCI COLCAP,"1,706.08","1,714.28",-.48,-8.20,-2.00,8.56
,20120323,MSCI COLCAP,"1,732.23","1,706.08",1.53,26.15,-.62,10.22
,20120326,MSCI COLCAP,"1,747.80","1,732.23",.90,15.57,1.16,11.22
,20120327,MSCI COLCAP,"1,736.81","1,747.80",-.63,-10.99,.52,10.52
,20120328,MSCI COLCAP,"1,737.36","1,736.81",.03,.55,.91,10.55
,20120329,MSCI COLCAP,"1,751.47","1,737.36",.81,14.11,2.50,11.45
,20120330,MSCI COLCAP,"1,743.63","1,751.47",-.45,-7.84,2.33,10.95
,20120402,MSCI COLCAP,"1,741.76","1,743.63",-.11,-1.87,1.94,10.83
,20120403,MSCI COLCAP,"1,741.87","1,741.76",.01,.11,1.95,10.84
,20120404,MSCI COLCAP,"1,742.90","1,741.87",.06,1.03,2.01,10.90
,20120409,MSCI COLCAP,"1,744.02","1,742.90",.06,1.12,2.07,10.97
,20120410,MSCI COLCAP,"1,739.48","1,744.02",-.26,-4.54,1.80,10.69
,20120411,MSCI COLCAP,"1,755.43","1,739.48",.92,15.95,3.07,11.70
,20120412,MSCI COLCAP,"1,756.27","1,755.43",.05,.84,4.75,11.75
,20120413,MSCI COLCAP,"1,748.70","1,756.27",-.43,-7.57,3.93,11.27
,20120416,MSCI COLCAP,"1,761.03","1,748.70",.71,12.33,5.44,12.06
,20120417,MSCI COLCAP,"1,765.55","1,761.03",.26,4.52,5.71,12.34
,20120418,MSCI COLCAP,"1,762.93","1,765.55",-.15,-2.62,6.60,12.18
,20120419,MSCI COLCAP,"1,750.70","1,762.93",-.69,-12.23,5.39,11.40
,20120420,MSCI COLCAP,"1,754.56","1,750.70",.22,3.86,3.71,11.65
,20120423,MSCI COLCAP,"1,746.29","1,754.56",-.47,-8.27,3.23,11.12
,20120424,MSCI COLCAP,"1,736.95","1,746.29",-.53,-9.34,2.67,10.52
,20120425,MSCI COLCAP,"1,749.43","1,736.95",.72,12.48,3.57,11.32
,20120426,MSCI COLCAP,"1,759.62","1,749.43",.58,10.19,3.67,11.97
,20120427,MSCI COLCAP,"1,769.49","1,759.62",.56,9.87,4.67,12.60
,20120430,MSCI COLCAP,"1,785.66","1,769.49",.91,16.17,5.00,13.62
,20120502,MSCI COLCAP,"1,814.12","1,785.66",1.59,28.46,7.21,15.44
,20120503,MSCI COLCAP,"1,812.08","1,814.12",-.11,-2.04,8.38,15.31
,20120504,MSCI COLCAP,"1,799.25","1,812.08",-.71,-12.83,7.39,14.49
,20120507,MSCI COLCAP,"1,802.34","1,799.25",.17,3.09,9.04,14.69
,20120508,MSCI COLCAP,"1,796.45","1,802.34",-.33,-5.89,8.69,14.31
,20120509,MSCI COLCAP,"1,793.63","1,796.45",-.16,-2.82,7.38,14.13
,20120510,MSCI COLCAP,"1,779.53","1,793.63",-.79,-14.10,5.13,13.23
,20120511,MSCI COLCAP,"1,775.80","1,779.53",-.21,-3.73,4.61,13.00
,20120514,MSCI COLCAP,"1,740.03","1,775.80",-2.01,-35.77,1.95,10.72
,20120515,MSCI COLCAP,"1,733.67","1,740.03",-.37,-6.36,1.58,10.32
,20120516,MSCI COLCAP,"1,737.27","1,733.67",.21,3.60,2.19,10.55
,20120517,MSCI COLCAP,"1,707.10","1,737.27",-1.74,-30.17,-.35,8.63
,20120518,MSCI COLCAP,"1,715.45","1,707.10",.49,8.35,.28,9.16
,20120522,MSCI COLCAP,"1,732.77","1,715.45",1.01,17.32,1.30,10.26
,20120523,MSCI COLCAP,"1,727.34","1,732.77",-.31,-5.43,1.07,9.91
,20120524,MSCI COLCAP,"1,720.08","1,727.34",-.42,-7.26,-.08,9.45
,20120525,MSCI COLCAP,"1,713.33","1,720.08",-.39,-6.75,-.27,9.02
,20120528,MSCI COLCAP,"1,701.09","1,713.33",-.71,-12.24,-1.79,8.24
,20120529,MSCI COLCAP,"1,712.03","1,701.09",.64,10.94,-1.15,8.94
,20120530,MSCI COLCAP,"1,693.06","1,712.03",-1.11,-18.97,-2.58,7.73
,20120531,MSCI COLCAP,"1,726.55","1,693.06",1.98,33.49,-1.92,9.86
,20120601,MSCI COLCAP,"1,680.44","1,726.55",-2.67,-46.11,-4.17,6.93
,20120604,MSCI COLCAP,"1,664.04","1,680.44",-.98,-16.40,-5.09,5.89
,20120605,MSCI COLCAP,"1,660.65","1,664.04",-.20,-3.39,-5.28,5.67
,20120606,MSCI COLCAP,"1,673.34","1,660.65",.76,12.69,-4.56,6.48
,20120607,MSCI COLCAP,"1,676.44","1,673.34",.19,3.10,-4.21,6.67
,20120608,MSCI COLCAP,"1,672.84","1,676.44",-.21,-3.60,-4.73,6.45
,20120612,MSCI COLCAP,"1,656.57","1,672.84",-.97,-16.27,-5.43,5.41
,20120613,MSCI COLCAP,"1,653.02","1,656.57",-.21,-3.55,-4.45,5.18
,20120614,MSCI COLCAP,"1,665.18","1,653.02",.74,12.16,-3.73,5.96
,20120615,MSCI COLCAP,"1,649.50","1,665.18",-.94,-15.68,-3.08,4.96
