Region,Sub-region,Country,Year,Measure Names,Measure Values
Europe,Southern Europe,Malta,2017,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2017,Count,16
Europe,Southern Europe,Italy,2017,Count,198
Europe,Southern Europe,Greece,2017,Count,78
Europe,Southern Europe,Croatia,2017,Count,0
Europe,Southern Europe,Bosnia and Herzegovina,2017,Count,0
Europe,Southern Europe,Albania,2017,Count,2
Europe,Southern Europe,Spain,2018,Rate,0.173474060
Europe,Southern Europe,Slovenia,2018,Rate,0.288761962
Europe,Southern Europe,Serbia,2018,Rate,0.159041371
Europe,Southern Europe,Portugal,2018,Rate,2.661807162
Europe,Southern Europe,Montenegro,2018,Rate,0
Europe,Southern Europe,Malta,2018,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2018,Rate,0.893434984
Europe,Southern Europe,Italy,2018,Rate,0.305143113
Europe,Southern Europe,Greece,2018,Rate,0.703272307
Europe,Southern Europe,Croatia,2018,Rate,0
Europe,Southern Europe,Bosnia and Herzegovina,2018,Rate,0.030084878
Europe,Southern Europe,Albania,2018,Rate,0.173446397
Europe,Southern Europe,Spain,2018,Count,81
Europe,Southern Europe,Slovenia,2018,Count,6
Europe,Southern Europe,Serbia,2018,Count,14
Europe,Southern Europe,Portugal,2018,Count,273
Europe,Southern Europe,Montenegro,2018,Count,0
Europe,Southern Europe,Malta,2018,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2018,Count,16
Europe,Southern Europe,Italy,2018,Count,185
Europe,Southern Europe,Greece,2018,Count,74
Europe,Southern Europe,Croatia,2018,Count,0
Europe,Southern Europe,Bosnia and Herzegovina,2018,Count,1
Europe,Southern Europe,Albania,2018,Count,5
Europe,Western Europe,Switzerland,2003,Rate,3.618421369
Europe,Western Europe,France,2003,Rate,3.370865400
Europe,Western Europe,Belgium,2003,Rate,9.626615913
Europe,Western Europe,Switzerland,2003,Count,263
Europe,Western Europe,France,2003,Count,2031
Europe,Western Europe,Belgium,2003,Count,1003
Europe,Western Europe,Switzerland,2004,Rate,3.645684274
Europe,Western Europe,Germany,2004,Rate,2.241370631
Europe,Western Europe,France,2004,Rate,3.530595252
Europe,Western Europe,Belgium,2004,Rate,10.171639256
Europe,Western Europe,Austria,2004,Rate,0.036510519
Europe,Western Europe,Switzerland,2004,Count,267
Europe,Western Europe,Germany,2004,Count,1830
Europe,Western Europe,France,2004,Count,2143
Europe,Western Europe,Belgium,2004,Count,1066
Europe,Western Europe,Austria,2004,Count,3
Europe,Western Europe,Switzerland,2005,Rate,3.316719053
Europe,Western Europe,Netherlands,2005,Rate,5.559917273
Europe,Western Europe,Monaco,2005,Rate,0
Europe,Western Europe,Liechtenstein,2005,Rate,0
Europe,Western Europe,Germany,2005,Rate,2.116350505
Europe,Western Europe,France,2005,Rate,3.291877815
Europe,Western Europe,Belgium,2005,Rate,8.713469089
Europe,Western Europe,Austria,2005,Rate,0.060579215
Europe,Western Europe,Switzerland,2005,Count,245
Europe,Western Europe,Netherlands,2005,Count,910
Europe,Western Europe,Monaco,2005,Count,0
Europe,Western Europe,Liechtenstein,2005,Count,0
Europe,Western Europe,Germany,2005,Count,1727
Europe,Western Europe,France,2005,Count,2012
Europe,Western Europe,Belgium,2005,Count,919
Europe,Western Europe,Austria,2005,Count,5
Europe,Western Europe,Switzerland,2006,Rate,3.673926426
Europe,Western Europe,Netherlands,2006,Rate,5.170287997
Europe,Western Europe,Monaco,2006,Rate,5.849834742
Europe,Western Europe,Luxembourg,2006,Rate,3.651116490
Europe,Western Europe,Liechtenstein,2006,Rate,0
Europe,Western Europe,Germany,2006,Rate,1.958949453
Europe,Western Europe,France,2006,Rate,3.719785683
Europe,Western Europe,Belgium,2006,Rate,8.616241097
Europe,Western Europe,Austria,2006,Rate,0.048278014
Europe,Western Europe,Switzerland,2006,Count,274
Europe,Western Europe,Netherlands,2006,Count,850
Europe,Western Europe,Monaco,2006,Count,2
Europe,Western Europe,Luxembourg,2006,Count,17
Europe,Western Europe,Liechtenstein,2006,Count,0
Europe,Western Europe,Germany,2006,Count,1596
Europe,Western Europe,France,2006,Count,2288
Europe,Western Europe,Belgium,2006,Count,915
Europe,Western Europe,Austria,2006,Count,4
Europe,Western Europe,Switzerland,2007,Rate,3.569065937
Europe,Western Europe,Netherlands,2007,Rate,4.725368261
Europe,Western Europe,Luxembourg,2007,Rate,7.580271921
Europe,Western Europe,Liechtenstein,2007,Rate,0
Europe,Western Europe,Germany,2007,Rate,2.245384474
Europe,Western Europe,France,2007,Rate,3.408802728
Europe,Western Europe,Belgium,2007,Rate,8.955296432
Europe,Western Europe,Austria,2007,Rate,0.060141470
Europe,Western Europe,Switzerland,2007,Count,269
Europe,Western Europe,Netherlands,2007,Count,780
Europe,Western Europe,Luxembourg,2007,Count,36
Europe,Western Europe,Liechtenstein,2007,Count,0
Europe,Western Europe,Germany,2007,Count,1825
Europe,Western Europe,France,2007,Count,2109
Europe,Western Europe,Belgium,2007,Count,958
Europe,Western Europe,Austria,2007,Count,5
Europe,Western Europe,Switzerland,2008,Rate,4.053614762
Europe,Western Europe,Netherlands,2008,Rate,4.587128277
Europe,Western Europe,Luxembourg,2008,Rate,6.798474670
Europe,Western Europe,Liechtenstein,2008,Rate,0
Europe,Western Europe,Germany,2008,Rate,2.290733139
Europe,Western Europe,France,2008,Rate,3.333911490
Europe,Western Europe,Belgium,2008,Rate,9.398112584
Europe,Western Europe,Austria,2008,Rate,0.131870371
Europe,Western Europe,Switzerland,2008,Count,309
Europe,Western Europe,Netherlands,2008,Count,760
Europe,Western Europe,Luxembourg,2008,Count,33
Europe,Western Europe,Liechtenstein,2008,Count,0
Europe,Western Europe,Germany,2008,Count,1857
Europe,Western Europe,France,2008,Count,2074
Europe,Western Europe,Belgium,2008,Count,1013
Europe,Western Europe,Austria,2008,Count,11
Europe,Western Europe,Switzerland,2009,Rate,4.653935194
Europe,Western Europe,Netherlands,2009,Rate,3.759086464
Europe,Western Europe,Luxembourg,2009,Rate,8.055810656
Europe,Western Europe,Liechtenstein,2009,Rate,0
Europe,Western Europe,Germany,2009,Rate,6.336220685
Europe,Western Europe,France,2009,Rate,3.333712806
Europe,Western Europe,Belgium,2009,Rate,9.944815482
Europe,Western Europe,Austria,2009,Rate,0.059718192
Europe,Western Europe,Switzerland,2009,Count,359
Europe,Western Europe,Netherlands,2009,Count,625
Europe,Western Europe,Luxembourg,2009,Count,40
Europe,Western Europe,Liechtenstein,2009,Count,0
Europe,Western Europe,Germany,2009,Count,5126
Europe,Western Europe,France,2009,Count,2085
Europe,Western Europe,Belgium,2009,Count,1080
Europe,Western Europe,Austria,2009,Count,5
Europe,Western Europe,Switzerland,2010,Rate,0
Europe,Western Europe,Netherlands,2010,Rate,3.866227335
Europe,Western Europe,Luxembourg,2010,Rate,5.316111756
Europe,Western Europe,Liechtenstein,2010,Rate,0
Europe,Western Europe,Germany,2010,Rate,6.058619026
Europe,Western Europe,France,2010,Rate,3.326996349
Europe,Western Europe,Belgium,2010,Rate,10.257122850
Europe,Western Europe,Austria,2010,Rate,0.107016158
Europe,Western Europe,Switzerland,2010,Count,0
Europe,Western Europe,Netherlands,2010,Count,645
Europe,Western Europe,Luxembourg,2010,Count,27
Europe,Western Europe,Liechtenstein,2010,Count,0
Europe,Western Europe,Germany,2010,Count,4897
Europe,Western Europe,France,2010,Count,2092
Europe,Western Europe,Belgium,2010,Count,1122
Europe,Western Europe,Austria,2010,Count,9
Europe,Western Europe,Switzerland,2011,Rate,0.050588163
Europe,Western Europe,Netherlands,2011,Rate,3.345642510
Europe,Western Europe,Luxembourg,2011,Rate,9.050435961
Europe,Western Europe,Liechtenstein,2011,Rate,0
Europe,Western Europe,Germany,2011,Rate,6.087393049
Europe,Western Europe,France,2011,Rate,3.533567228
Europe,Western Europe,Belgium,2011,Rate,10.840885938
Europe,Western Europe,Austria,2011,Rate,0.059147092
Europe,Western Europe,Switzerland,2011,Count,4
Europe,Western Europe,Netherlands,2011,Count,560
Europe,Western Europe,Luxembourg,2011,Count,47
Europe,Western Europe,Liechtenstein,2011,Count,0
Europe,Western Europe,Germany,2011,Count,4922
Europe,Western Europe,France,2011,Count,2234
Europe,Western Europe,Belgium,2011,Count,1194
Europe,Western Europe,Austria,2011,Count,5
Europe,Western Europe,Switzerland,2012,Rate,0.062437516
Europe,Western Europe,Netherlands,2012,Rate,3.483832931
Europe,Western Europe,Luxembourg,2012,Rate,10.737395334
Europe,Western Europe,Liechtenstein,2012,Rate,0
Europe,Western Europe,Germany,2012,Rate,6.400928314
Europe,Western Europe,France,2012,Rate,3.330490015
Europe,Western Europe,Belgium,2012,Rate,10.689784265
Europe,Western Europe,Austria,2012,Rate,0.129377822
Europe,Western Europe,Switzerland,2012,Count,5
Europe,Western Europe,Netherlands,2012,Count,585
Europe,Western Europe,Luxembourg,2012,Count,57
Europe,Western Europe,Liechtenstein,2012,Count,0
Europe,Western Europe,Germany,2012,Count,5183
Europe,Western Europe,France,2012,Count,2117
Europe,Western Europe,Belgium,2012,Count,1185
Europe,Western Europe,Austria,2012,Count,11
Europe,Western Europe,Switzerland,2013,Rate,0.036996496
Europe,Western Europe,Netherlands,2013,Rate,3.110990524
Europe,Western Europe,Luxembourg,2013,Rate,8.847045640
Europe,Western Europe,Liechtenstein,2013,Rate,0
Europe,Western Europe,Germany,2013,Rate,6.072113649
Europe,Western Europe,France,2013,Rate,3.546525532
Europe,Western Europe,Belgium,2013,Rate,10.426743386
Europe,Western Europe,Austria,2013,Rate,0.046749775
Europe,Western Europe,Switzerland,2013,Count,3
Europe,Western Europe,Netherlands,2013,Count,524
Europe,Western Europe,Luxembourg,2013,Count,48
Europe,Western Europe,Liechtenstein,2013,Count,0
Europe,Western Europe,Germany,2013,Count,4929
Europe,Western Europe,France,2013,Count,2266
Europe,Western Europe,Belgium,2013,Count,1163
Europe,Western Europe,Austria,2013,Count,4
Europe,Western Europe,Switzerland,2014,Rate,0.012186201
Europe,Western Europe,Netherlands,2014,Rate,2.450788870
Europe,Western Europe,Monaco,2014,Rate,0
Europe,Western Europe,Luxembourg,2014,Rate,9.377614912
Europe,Western Europe,Liechtenstein,2014,Rate,0
Europe,Western Europe,Germany,2014,Rate,6.123974636
Europe,Western Europe,France,2014,Rate,4.604824005
Europe,Western Europe,Belgium,2014,Rate,10.257342555
Europe,Western Europe,Austria,2014,Rate,0.011607385
Europe,Western Europe,Switzerland,2014,Count,1
Europe,Western Europe,Netherlands,2014,Count,414
Europe,Western Europe,Monaco,2014,Count,0
Europe,Western Europe,Luxembourg,2014,Count,52
Europe,Western Europe,Liechtenstein,2014,Count,0
Europe,Western Europe,Germany,2014,Count,4988
Europe,Western Europe,France,2014,Count,2956
Europe,Western Europe,Belgium,2014,Count,1151
Europe,Western Europe,Austria,2014,Count,1
Europe,Western Europe,Switzerland,2015,Rate,0.048211504
Europe,Western Europe,Netherlands,2015,Rate,2.568115576
Europe,Western Europe,Monaco,2015,Rate,2.650902632
Europe,Western Europe,Luxembourg,2015,Rate,9.351714452
Europe,Western Europe,Liechtenstein,2015,Rate,0
Europe,Western Europe,Germany,2015,Rate,5.823634713
Europe,Western Europe,France,2015,Rate,5.923678875
Europe,Western Europe,Belgium,2015,Rate,10.373912666
Europe,Western Europe,Austria,2015,Rate,0.034567521
Europe,Western Europe,Switzerland,2015,Count,4
Europe,Western Europe,Netherlands,2015,Count,435
Europe,Western Europe,Monaco,2015,Count,1
Europe,Western Europe,Luxembourg,2015,Count,53
Europe,Western Europe,Liechtenstein,2015,Count,0
Europe,Western Europe,Germany,2015,Count,4763
Europe,Western Europe,France,2015,Count,3818
Europe,Western Europe,Belgium,2015,Count,1171
Europe,Western Europe,Austria,2015,Count,3
Europe,Western Europe,Switzerland,2016,Rate,0.035799886
Europe,Western Europe,Netherlands,2016,Rate,2.473311788
Europe,Western Europe,Monaco,2016,Rate,2.626740215
Europe,Western Europe,Luxembourg,2016,Rate,8.631613110
Europe,Western Europe,Liechtenstein,2016,Rate,0
Europe,Western Europe,Germany,2016,Rate,5.786326628
Europe,Western Europe,France,2016,Rate,5.904039411
Europe,Western Europe,Belgium,2016,Rate,10.577387993
Europe,Western Europe,Austria,2016,Rate,0.022864182
Europe,Western Europe,Switzerland,2016,Count,3
Europe,Western Europe,Netherlands,2016,Count,420
Europe,Western Europe,Monaco,2016,Count,1
Europe,Western Europe,Luxembourg,2016,Count,50
Europe,Western Europe,Liechtenstein,2016,Count,0
Europe,Western Europe,Germany,2016,Count,4756
Europe,Western Europe,France,2016,Count,3818
Europe,Western Europe,Belgium,2016,Count,1201
Europe,Western Europe,Austria,2016,Count,2
Europe,Western Europe,Switzerland,2017,Rate,0.035478619
Europe,Western Europe,Netherlands,2017,Rate,2.291241465
Europe,Western Europe,Luxembourg,2017,Rate,7.771399224
Europe,Western Europe,Germany,2017,Rate,5.595316919
Europe,Western Europe,Belgium,2017,Rate,10.245408174
Europe,Western Europe,Austria,2017,Rate,0.034013983
Europe,Western Europe,Switzerland,2017,Count,3
Europe,Western Europe,Netherlands,2017,Count,390
Europe,Western Europe,Luxembourg,2017,Count,46
Europe,Western Europe,Germany,2017,Count,4625
Europe,Western Europe,Belgium,2017,Count,1170
Europe,Western Europe,Austria,2017,Count,3
Europe,Western Europe,Switzerland,2018,Rate,0.093834884
Europe,Western Europe,Netherlands,2018,Rate,2.461962677
Europe,Western Europe,Luxembourg,2018,Rate,5.957858084
Europe,Western Europe,Germany,2018,Rate,5.489362270
Europe,Western Europe,Austria,2018,Rate,0.056234221
Europe,Western Europe,Switzerland,2018,Count,8
Europe,Western Europe,Netherlands,2018,Count,420
Europe,Western Europe,Luxembourg,2018,Count,36
Europe,Western Europe,Germany,2018,Count,4563
Europe,Western Europe,Austria,2018,Count,5
Oceania,Australia and New Zealand,New Zealand,2005,Rate,6.988520690
Oceania,Australia and New Zealand,New Zealand,2005,Count,289
Oceania,Australia and New Zealand,New Zealand,2006,Rate,8.385329543
Oceania,Australia and New Zealand,New Zealand,2006,Count,351
Oceania,Australia and New Zealand,New Zealand,2007,Rate,7.984793929
Oceania,Australia and New Zealand,New Zealand,2007,Count,338
Oceania,Australia and New Zealand,New Zealand,2008,Rate,7.994098392
Oceania,Australia and New Zealand,New Zealand,2008,Count,342
Oceania,Australia and New Zealand,New Zealand,2009,Rate,6.985343269
Oceania,Australia and New Zealand,New Zealand,2009,Count,302
Oceania,Australia and New Zealand,New Zealand,2010,Rate,5.240202652
Oceania,Australia and New Zealand,Australia,2010,Rate,2.757881063
Oceania,Australia and New Zealand,New Zealand,2010,Count,229
Oceania,Australia and New Zealand,Australia,2010,Count,611
Oceania,Australia and New Zealand,New Zealand,2011,Rate,6.291480204
Oceania,Australia and New Zealand,Australia,2011,Rate,2.999378827
Oceania,Australia and New Zealand,New Zealand,2011,Count,278
Oceania,Australia and New Zealand,Australia,2011,Count,676
Oceania,Australia and New Zealand,New Zealand,2012,Rate,5.259080194
Oceania,Australia and New Zealand,Australia,2012,Rate,2.785545725
Oceania,Australia and New Zealand,New Zealand,2012,Count,235
Oceania,Australia and New Zealand,Australia,2012,Count,638
Oceania,Australia and New Zealand,New Zealand,2013,Rate,4.381966746
Oceania,Australia and New Zealand,Australia,2013,Rate,2.554299286
Oceania,Australia and New Zealand,New Zealand,2013,Count,198
Oceania,Australia and New Zealand,Australia,2013,Count,594
Oceania,Australia and New Zealand,New Zealand,2014,Rate,5.145021743
Oceania,Australia and New Zealand,Australia,2014,Rate,2.330861067
Oceania,Australia and New Zealand,New Zealand,2014,Count,235
Oceania,Australia and New Zealand,Australia,2014,Count,550
Oceania,Australia and New Zealand,New Zealand,2015,Rate,7.281352997
Oceania,Australia and New Zealand,Australia,2015,Rate,2.222918625
Oceania,Australia and New Zealand,New Zealand,2015,Count,336
Oceania,Australia and New Zealand,Australia,2015,Count,532
Oceania,Australia and New Zealand,New Zealand,2016,Rate,8.413344165
Oceania,Australia and New Zealand,Australia,2016,Rate,2.213272961
Oceania,Australia and New Zealand,New Zealand,2016,Count,392
Oceania,Australia and New Zealand,Australia,2016,Count,537
Oceania,Australia and New Zealand,New Zealand,2017,Rate,8.060350117
Oceania,Australia and New Zealand,Australia,2017,Rate,1.960575352
Oceania,Australia and New Zealand,New Zealand,2017,Count,379
Oceania,Australia and New Zealand,Australia,2017,Count,482
Oceania,Australia and New Zealand,New Zealand,2018,Rate,9.508487115
Oceania,Australia and New Zealand,Australia,2018,Rate,1.771215934
Oceania,Australia and New Zealand,New Zealand,2018,Count,451
Oceania,Australia and New Zealand,Australia,2018,Count,441
