DIRECTORIO,REGION,DPTO_CAUCA,P3,P4090,P4000,P4031S1,P4031S1A1,P4031S2,P4031S3,P4031S4,P4031S4A1,P4031S5,P70,FEX_P
1251601,4,,1,1,2,1,1,1,1,1,2,1,1,1462.4641151
1251602,4,,1,1,1,1,1,1,1,1,2,1,1,1376.9627796
1251604,4,,1,1,2,1,2,1,1,1,2,1,1,1745.2757501
1251605,4,,1,1,1,1,3,1,1,1,2,1,1,1745.2757501
1251606,4,,1,1,2,1,2,1,1,1,2,1,1,1366.6671087
1251607,4,,1,1,1,1,2,1,1,1,2,1,1,1196.5833675
1251608,4,,1,1,1,1,2,1,1,1,2,1,1,1481.3220127
1251609,4,,1,1,2,1,3,1,1,1,2,1,1,1415.2877949
1251610,4,,1,1,2,1,3,1,1,1,2,1,1,1176.0199578
1251612,4,,1,1,2,1,3,1,1,1,2,1,1,1121.4738975
1251614,4,,1,1,2,1,3,1,1,1,2,1,1,1181.0703409
1251615,4,,1,1,2,1,3,1,1,1,2,1,1,1202.0608064
1251616,4,,1,1,2,1,3,1,1,1,2,1,1,1282.6477154
1251617,4,,1,1,2,1,3,1,1,1,2,1,1,1513.7638279
1251618,4,,1,1,2,1,5,1,1,1,2,1,1,2002.0619769
1251619,4,,1,1,2,1,5,1,1,1,2,1,1,1474.154502
1251620,4,,1,1,2,1,5,1,1,1,2,1,1,1474.154502
1251621,4,,1,1,2,1,5,1,1,1,2,1,1,1908.8114108
1251622,4,,1,1,2,1,5,1,1,1,2,1,1,1294.8208806
1251623,4,,1,1,2,1,5,1,1,1,2,1,1,1390.956076
1251624,4,,1,1,2,1,2,2,1,1,2,1,1,1228.9654218
1251625,4,,1,1,2,1,2,1,1,1,2,1,1,1152.9642347
1251626,4,,1,1,1,1,1,2,1,1,2,1,1,1248.1026602
1251627,4,,1,1,1,1,1,1,1,1,2,1,1,983.50429619
1251628,4,,1,1,2,1,5,1,1,1,3,1,1,2292.9161841
1251629,4,,1,1,2,1,5,1,1,1,2,1,1,2292.9161841
1251630,4,,1,1,2,1,5,1,1,1,3,1,1,2302.7688605
1251631,4,,1,1,2,1,5,1,1,1,3,1,1,2544.9607741
1251632,4,,1,1,2,1,5,1,1,1,3,1,1,2550.5156617
1251633,4,,1,1,2,1,5,1,1,1,2,1,1,2690.3917432
1251634,4,,1,1,2,1,5,1,1,1,2,1,1,2690.3917432
1251635,4,,1,1,2,1,5,1,1,1,2,1,1,2137.4805453
1251636,4,,1,1,2,1,5,1,1,1,2,1,1,2297.3812588
1251637,4,,1,1,2,1,5,1,1,1,2,1,1,2406.1745054
1251638,4,,1,1,2,1,3,1,1,1,2,1,1,2168.5588523
1251639,4,,1,1,2,1,3,1,1,1,2,1,1,2295.3133564
1251640,4,,1,1,2,1,3,1,1,1,2,1,1,1809.5073399
1251641,4,,1,1,2,1,3,1,1,1,2,1,1,2155.3867403
1251642,4,,1,1,2,1,3,1,1,1,2,1,1,2277.5803117
1251643,4,,1,1,2,1,3,1,1,1,2,1,1,1822.6794519
1251644,4,,1,1,2,1,3,1,1,1,2,1,1,1941.0930659
1251645,4,,1,1,2,1,3,1,1,1,2,1,1,766.89231533
1251646,4,,1,1,2,1,3,1,1,1,3,1,1,586.60737471
1251647,4,,1,1,2,1,3,1,1,1,3,1,1,733.01172398
1251648,4,,1,1,2,1,3,1,1,1,3,1,1,534.01472064
1251649,4,,1,1,2,1,3,1,1,1,2,1,1,699.39236471
1251650,4,,1,1,2,1,3,1,1,1,2,1,1,687.68110668
1251651,4,,1,1,2,1,3,1,1,1,3,1,1,624.71736665
1251652,4,,1,1,2,1,2,1,1,1,2,1,1,828.7949362
1251653,4,,1,1,1,1,2,1,1,1,2,1,1,653.10971707
1251654,4,,1,1,2,1,2,1,1,1,3,1,1,833.88207844
1251655,4,,1,1,1,1,2,1,1,1,2,1,1,1013.1945994
1251656,4,,1,1,1,1,2,1,1,1,3,1,1,837.50938031
1251657,4,,1,1,2,1,2,1,1,1,3,1,1,837.50938031
1251658,4,,1,1,1,1,2,1,1,1,2,1,1,1023.6705009
1251659,4,,1,1,1,1,2,1,1,1,3,1,1,707.15014736
1251660,4,,1,1,2,1,2,1,1,1,3,1,1,971.08991098
1251661,4,,1,1,2,1,2,1,1,1,3,1,1,1386.776546
1251662,4,,1,1,1,1,2,1,1,1,3,1,1,1178.5835789
1251663,4,,1,1,2,1,2,1,1,1,3,1,1,1466.023448
1251664,4,,1,1,2,1,2,1,1,1,3,1,1,1243.3892302
1251665,4,,1,1,2,1,2,1,1,1,3,1,1,1477.4377806
1251666,4,,1,1,2,1,2,1,1,1,3,1,1,1550.7220023
1251667,4,,1,1,2,1,3,1,1,1,3,1,1,1395.8489672
1251668,4,,1,1,2,1,3,1,1,1,3,1,1,726.53131747
1251669,4,,1,1,2,1,3,1,1,1,3,1,1,571.26848174
1251670,4,,1,1,1,1,3,1,1,1,3,1,1,503.46360338
1251671,4,,1,1,3,1,3,1,1,1,3,1,1,620.4001469
1251672,4,,1,1,3,1,3,1,1,1,3,1,1,768.50619334
1251673,4,,1,1,3,1,3,1,1,1,3,1,1,620.4001469
1251674,4,,1,1,3,1,3,2,1,1,7,1,1,620.4001469
1251675,4,,1,1,2,1,3,1,1,1,7,1,1,533.49541242
1251676,4,,1,1,2,1,3,1,1,1,7,1,1,839.86032263
1251677,4,,1,1,2,1,3,1,1,1,7,1,1,582.62707758
1251678,4,,1,1,2,1,3,1,1,1,7,1,1,620.4001469
1251679,2,,2,1,1,1,0,2,2,2,,2,1,182.84526379
1251680,2,,2,1,1,1,0,2,2,2,,2,1,208.20351885
1251681,2,,2,1,1,1,1,2,2,2,,2,1,166.35256186
1251682,2,,2,1,1,1,0,2,2,2,,2,1,150.26159878
1251683,2,,2,1,1,1,0,2,2,2,,2,1,212.09733938
1251684,2,,2,1,1,1,1,2,2,2,,2,1,123.98621604
1251685,2,,2,1,1,1,0,2,2,2,,2,1,224.38085706
1251686,2,,2,1,1,1,0,2,2,2,,2,1,162.65583826
1251687,2,,2,1,1,1,0,2,2,2,,2,1,224.15941346
1251688,2,,2,1,1,1,1,2,2,2,,2,1,229.480422
1251689,2,,2,1,1,1,1,2,2,2,,2,1,229.480422
1251690,2,,2,1,1,1,1,2,2,2,,2,1,153.30566483
1251691,2,,2,1,1,1,0,2,2,2,,2,1,195.60222978
1251692,2,,2,1,1,1,1,2,2,2,,2,1,229.480422
1251693,2,,2,1,1,1,1,2,2,2,,2,1,205.42373693
1251694,2,,2,1,1,1,1,2,2,2,,2,1,157.79462739
1251695,2,,2,1,1,1,0,2,2,2,,2,1,192.46906785
1251696,2,,2,1,1,1,1,2,2,2,,2,1,123.98621604
1251697,2,,2,1,1,1,1,2,2,2,,2,1,242.04311053
1251698,2,,2,1,1,1,0,2,2,2,,2,1,146.69994365
1251700,2,,2,1,1,1,1,2,2,2,,2,1,123.98621604
1251701,2,,2,1,1,1,0,2,2,2,,2,1,146.58922185
1251702,2,,2,1,1,1,0,2,2,2,,2,1,253.04876255
1251703,2,,2,1,1,1,0,2,2,2,,2,1,236.66437474
1251704,2,,2,1,1,1,0,2,2,2,,2,1,180.07482837
1251705,2,,2,1,1,1,0,2,2,2,,2,1,149.89887228
1251706,2,,2,1,1,1,0,2,2,2,,2,1,179.42489157
1251707,2,,2,1,1,1,0,2,2,2,,2,1,121.23096679
1251708,2,,2,1,1,1,0,2,2,2,,2,1,208.42496246
1251709,2,,2,1,1,1,0,2,2,2,,2,1,192.46906785
1251710,2,,2,1,1,1,0,2,2,2,,2,1,208.42496246
1251711,2,,1,1,1,1,1,1,2,1,3,2,1,1399.6070299
1251712,2,,1,1,1,1,1,2,1,1,3,2,1,604.67399806
1251713,2,,1,1,1,1,1,2,2,1,2,2,1,617.45654751
1251714,2,,1,1,1,1,1,2,2,1,2,2,1,648.76086993
1251715,2,,1,1,1,1,1,2,1,1,3,2,1,561.89587884
1251716,2,,1,1,1,1,1,2,2,1,2,2,1,565.49974357
1251717,2,,1,1,1,1,1,2,2,1,3,2,1,695.64530321
1251718,2,,1,1,1,1,1,2,2,1,2,2,1,928.37273813
1251719,2,,1,1,1,1,1,2,2,1,3,2,1,428.81598446
1251720,2,,1,1,1,1,1,1,1,1,3,2,1,1127.3709484
1251721,2,,2,1,1,1,1,2,2,1,1,1,1,1820.5262808
1251722,2,,2,1,1,1,1,2,2,1,1,1,1,2053.1248903
1251723,2,,2,1,1,1,1,2,2,1,1,1,1,1081.4803327
1251724,2,,2,1,1,1,1,2,2,1,1,1,1,2418.6591208
1251725,2,,2,1,1,1,1,2,2,1,1,1,1,1222.028695
1251726,2,,2,1,1,1,1,2,2,1,1,1,1,983.614039
1251727,2,,2,1,1,1,1,2,2,1,1,1,1,1452.6526065
1251728,2,,2,1,1,1,1,2,2,1,1,1,1,1456.6719584
1251729,2,,1,1,1,1,1,1,2,1,3,2,1,1360.5164956
1251730,5,,1,1,1,1,1,2,1,1,2,1,1,136.05498152
1251731,5,,1,1,1,1,1,2,1,1,2,1,1,264.52280128
1251732,5,,1,1,1,1,1,2,1,1,2,1,1,373.41964065
1251733,5,,1,1,1,1,1,2,2,1,2,1,1,168.36017436
1251734,5,,1,1,1,1,1,2,1,1,2,1,1,209.18074204
1251735,5,,1,1,1,1,1,2,1,1,2,1,1,186.69876891
1251736,5,,2,1,1,1,9,2,2,2,,2,1,517.74799568
1251737,5,,2,1,1,1,9,2,2,2,,2,1,481.29420064
1251738,5,,1,1,1,1,1,2,1,1,2,1,1,346.02031455
1251739,5,,2,1,1,1,9,2,2,2,,2,1,529.55957922
1251740,5,,2,1,1,1,9,2,2,2,,2,1,483.91793308
1251741,5,,2,1,1,1,9,2,2,2,,2,1,416.25780789
1251742,5,,2,1,1,1,9,2,2,2,,2,1,631.94722555
1251743,5,,2,1,1,1,9,2,2,2,,2,1,688.00160631
1251744,5,,2,1,1,1,9,2,2,2,,2,1,454.84518184
1251745,5,,2,1,1,1,9,2,2,2,,2,1,771.42854975
1251746,1,,1,1,2,1,3,1,1,1,3,1,1,1213.3480744
1251747,1,,1,1,1,1,3,1,1,1,3,1,1,1632.9758159
1251748,1,,1,1,1,1,3,1,1,1,3,1,1,1032.0995402
1251749,1,,1,1,2,1,3,1,1,1,3,1,1,1315.7315729
1251750,1,,1,1,2,1,3,1,1,1,3,1,1,1361.0277813
1251751,1,,1,1,2,1,3,1,1,1,3,1,1,2467.2691623
1251752,1,,1,1,1,1,3,1,1,1,3,1,1,1664.5577648
1251753,1,,1,1,1,1,2,1,1,1,3,1,1,1140.4652824
1251754,1,,1,1,2,1,2,1,1,1,3,1,1,932.68606518
1251755,1,,1,1,2,1,2,1,1,1,3,1,1,798.3256977
1251756,1,,1,1,1,1,1,2,1,1,1,1,1,1088.822225
1251757,1,,1,1,2,1,3,1,1,1,3,1,1,1533.6855429
1251758,1,,1,1,2,1,3,1,1,1,3,1,1,1533.6855429
1251759,1,,1,1,2,1,4,1,1,1,3,1,1,1884.4230388
1251760,1,,1,1,2,1,2,1,1,1,3,1,1,1748.7863722
1251761,1,,1,1,2,1,2,1,1,1,3,1,1,1673.1115014
1251762,1,,1,1,2,1,2,1,1,1,3,1,1,1838.4061733
1251763,1,,1,1,2,1,2,1,1,1,3,1,1,1673.1115014
1251764,1,,1,1,2,1,2,1,1,1,3,1,1,1603.0541745
1251765,1,,1,1,2,1,2,1,1,1,3,1,1,1265.0995314
1251766,1,,1,1,2,1,2,1,1,1,3,1,1,2228.3199337
1251767,1,,1,1,1,1,3,1,1,1,3,1,1,1022.4570286
1251768,1,,1,1,1,1,3,1,1,1,3,1,1,907.35185417
1251769,1,,1,1,1,1,3,1,1,1,3,1,1,1040.1634408
1251770,1,,1,1,1,1,3,1,1,1,3,1,1,1657.0696945
1251771,1,,1,1,2,1,2,1,1,1,3,1,1,2181.3799869
1251772,1,,1,1,2,1,2,1,1,1,3,1,1,1959.5709791
1251773,1,,1,1,2,1,2,1,1,1,3,1,1,1865.9233265
1251774,1,,1,1,2,1,2,1,1,1,3,1,1,1254.5118107
1251775,1,,1,1,2,1,2,1,1,1,3,1,1,829.4799229
1251776,1,,1,1,2,1,2,1,1,1,3,1,1,1376.0960561
1251777,1,,1,1,2,1,2,1,1,1,3,1,1,933.78589906
1251778,1,,1,1,1,1,4,1,1,1,3,1,1,1265.0427972
1251779,1,,1,1,1,1,4,1,1,1,3,1,1,1190.8993086
1251780,1,,1,1,1,1,1,1,1,1,3,1,1,2061.069653
1251781,1,,1,1,1,1,2,1,1,1,3,1,1,2121.8030328
1251782,1,,1,1,2,1,4,1,1,1,3,1,1,1465.2807754
1251783,1,,1,1,2,1,4,1,1,1,3,1,1,1318.4956631
1251784,1,,1,1,2,1,4,1,1,1,3,1,1,1519.1353957
1251785,1,,1,1,2,1,4,1,1,1,3,1,1,1627.0920374
1251786,1,,1,1,2,1,4,1,1,1,3,1,1,1485.7578697
1251787,1,,1,1,1,1,4,1,1,1,3,1,1,1575.5797511
1251788,1,,1,1,1,1,4,1,1,1,3,1,1,1293.6543322
1251789,1,,1,1,1,1,4,1,1,1,3,1,1,1293.7918633
1251790,1,,1,1,1,1,4,1,1,1,3,1,1,1530.1880757
1251791,1,,1,1,2,1,3,1,1,1,3,1,1,1739.3038553
1251792,1,,1,1,2,1,3,1,1,1,3,1,1,1054.2992967
1251793,1,,1,1,2,1,3,1,1,1,3,1,1,1509.341328
1251794,1,,1,1,2,1,3,1,1,1,3,1,1,1422.8145746
1251795,1,,1,1,2,1,3,1,1,1,3,1,1,1658.4563627
1251797,1,,1,1,1,1,2,1,1,1,3,1,1,1802.2715544
1251798,1,,1,1,1,1,2,1,1,1,3,1,1,1685.2056589
1251799,1,,1,1,2,1,3,1,1,1,3,1,1,1589.1693496
1251802,1,,1,1,2,1,2,1,1,1,3,1,1,1399.747715
1251803,1,,1,1,3,1,1,1,1,1,3,1,1,903.64252246
1251804,1,,1,1,2,1,3,1,1,1,3,1,1,1445.7631968
1251805,1,,1,1,1,1,3,1,1,1,3,1,1,1603.0541745
1251806,1,,1,1,1,1,3,1,1,1,3,1,1,1480.3614974
1251807,1,,1,1,1,1,2,1,1,1,3,1,1,1100.0348343
1251808,1,,1,1,1,1,2,1,1,1,3,1,1,1442.7487571
1251809,1,,1,1,1,1,2,1,1,1,3,1,1,1411.6102865
1251810,1,,1,1,2,1,3,1,1,1,3,1,1,1213.3480744
1251811,1,,1,1,2,1,3,1,1,1,3,1,1,1228.5914907
1251812,1,,1,1,2,1,3,1,1,1,3,1,1,1497.9605857
1251813,1,,1,1,1,1,3,1,1,1,1,1,1,1802.2715544
1251814,1,,1,1,1,1,4,1,1,1,3,1,1,1008.0898479
1251815,1,,1,1,2,1,4,1,1,1,3,1,1,1008.0898479
1251816,1,,1,1,2,1,3,1,1,1,3,1,1,674.08226355
1251817,1,,1,1,2,1,3,1,1,1,3,1,1,1509.341328
1251818,1,,1,1,2,1,3,1,1,1,7,1,1,1070.9357013
1251819,1,,1,1,2,1,4,1,1,1,3,1,1,1184.2891979
1251820,1,,1,1,2,1,4,1,1,1,3,1,1,1161.1119827
1251821,1,,1,1,2,1,4,1,1,1,99,1,1,1161.1119827
1251822,1,,1,1,2,1,4,1,1,1,3,1,1,1161.1119827
1251823,1,,1,1,2,1,4,1,1,1,3,1,1,1320.2329982
1251824,1,,1,1,2,1,4,1,1,1,3,1,1,1320.2329982
1251826,1,,1,1,2,1,2,1,1,1,3,1,1,1533.6855429
1251827,1,,1,1,2,1,3,1,1,1,3,1,1,1187.6187752
1251828,3,,1,1,1,1,3,1,1,1,3,1,1,959.89232614
1251829,3,,1,1,1,1,3,1,1,1,3,1,1,554.59416706
1251830,1,,1,1,2,1,2,1,1,1,3,1,1,1141.8537588
1251831,1,,1,1,1,1,2,1,1,1,2,1,1,1562.8290923
1251832,1,,1,1,1,1,2,1,1,1,2,1,1,1562.5129817
1251833,1,,1,1,2,1,2,1,1,1,2,1,1,1480.3614974
1251834,1,,1,1,2,1,2,1,1,1,3,1,1,1480.3614974
1251835,1,,1,1,1,1,2,1,1,1,2,1,1,1445.7631968
1251836,1,,1,1,1,1,2,1,1,1,2,1,1,1685.2056589
1251837,1,,1,1,1,1,2,1,1,1,2,1,1,1480.3614974
1251838,1,,1,1,2,1,2,1,1,1,2,1,1,1480.3614974
1251839,1,,1,1,2,1,3,1,1,1,3,1,1,1285.1228416
1251840,3,,1,1,1,1,3,1,1,1,3,1,1,666.29950179
1251841,3,,1,1,1,1,3,1,1,1,3,1,1,940.99388678
1251842,1,,1,1,2,1,2,1,1,1,2,1,1,1685.2056589
1251843,1,,1,1,1,1,2,1,1,1,3,1,1,1323.47941
1251844,1,,1,1,2,1,3,1,1,1,3,1,1,1394.182999
1251845,1,,1,1,1,1,2,1,1,1,3,1,1,1190.8993086
1251846,1,,1,1,1,1,2,1,1,1,3,1,1,1568.9466389
1251847,1,,1,1,2,1,3,1,1,1,3,1,1,1774.9272565
1251848,1,,1,1,1,1,2,1,1,1,3,1,1,1327.0020867
1251849,1,,1,1,1,1,2,1,1,1,3,1,1,1386.4905794
1251850,2,,1,1,1,1,1,1,1,1,3,1,1,693.438325
1251852,2,,1,1,1,1,2,1,1,1,3,1,1,373.4765205
1251853,2,,1,1,2,1,2,1,1,1,3,1,1,773.18583011
1251860,2,,1,1,2,1,1,1,1,1,3,1,1,447.1584154
1251861,2,,1,1,2,1,1,1,1,1,3,1,1,457.47960193
1251862,2,,1,1,2,1,1,1,1,1,3,1,1,478.19460891
1251863,2,,1,1,1,1,2,1,1,1,3,1,1,472.75666764
1251864,2,,1,1,1,1,2,1,1,1,3,1,1,512.67854738
1251868,2,,1,1,2,1,3,1,1,1,3,1,1,533.83841149
1251877,2,,1,1,1,1,4,1,1,1,3,1,1,470.71657365
1251878,2,,1,1,1,1,4,1,1,1,3,1,1,626.65682378
1251879,2,,1,1,1,1,4,1,1,1,3,1,1,763.69331664
1251882,2,,1,1,2,1,5,1,1,1,3,1,1,793.11254259
1251884,2,,1,1,1,1,5,1,1,1,3,1,1,746.64936003
1251886,2,,2,1,3,1,1,1,2,1,3,1,1,293.24195711
1251887,2,,2,1,1,1,1,1,2,1,2,1,1,343.49489227
1251888,2,,2,1,1,1,1,2,2,1,2,1,1,286.34696554
1251889,2,,2,1,1,1,1,1,2,1,3,1,1,302.78113285
1251890,2,,2,1,2,1,1,1,2,1,3,1,1,163.67069748
1251892,2,,2,1,1,1,1,1,2,1,3,1,1,183.19727588
1251893,2,,1,1,1,1,0,2,2,1,3,1,1,1840.961781
1251894,2,,1,1,1,1,1,1,2,1,2,1,1,2446.9934942
1251895,2,,2,1,1,1,1,1,2,1,3,1,1,1556.4464602
1251896,2,,1,1,1,1,1,1,2,1,2,1,1,2219.7927267
1251897,2,,2,1,1,1,1,2,2,1,3,2,1,329.05022057
1251898,2,,2,1,1,1,1,2,2,1,3,2,1,329.22511516
1251899,2,,2,1,1,1,1,2,2,1,2,2,1,243.71126348
1251900,2,,2,1,2,1,1,2,2,1,3,2,1,335.02594968
1251901,2,,2,1,2,1,1,2,2,1,3,2,1,191.49471605
1251902,2,,2,1,1,1,1,2,2,1,3,1,1,194.88908206
1251903,2,,2,1,1,1,1,1,2,1,3,1,1,315.29644843
1251904,2,,2,1,1,1,1,2,2,1,3,1,1,287.29233192
1251905,2,,1,1,1,1,4,1,1,1,3,1,1,526.59052599
1251906,2,,1,1,2,1,4,1,1,1,3,1,1,675.14895446
1251907,2,,1,1,2,1,4,1,1,1,3,1,1,735.14241468
1251908,2,,1,1,2,1,4,1,1,1,3,1,1,659.61134549
1251909,2,,1,1,1,1,4,1,1,1,3,1,1,675.14895446
1251910,2,,1,1,1,1,4,1,1,1,3,1,1,586.5839862
1251911,2,,1,1,2,1,4,1,1,1,3,1,1,595.74682101
1251912,2,,1,1,2,1,4,1,1,1,3,1,1,596.20069831
1251913,2,,1,1,2,1,4,1,1,1,3,1,1,573.35229262
1251914,2,,1,1,2,1,4,1,1,1,3,1,1,599.61788528
1251915,2,,1,1,2,1,4,1,1,1,3,1,1,517.25244217
1251916,2,,1,1,2,1,1,1,1,1,3,1,1,720.05346515
1251918,2,,1,1,2,1,1,1,1,1,3,1,1,588.90425174
1251919,2,,1,1,2,1,3,1,1,1,3,1,1,1039.4272691
1251920,2,,1,1,2,1,3,1,1,1,3,1,1,1039.4272691
1251926,2,,1,1,1,1,2,1,1,1,3,1,1,360.40436323
1251934,2,,1,1,2,1,2,1,1,1,3,1,1,336.95185793
1251935,2,,1,1,2,1,1,1,1,1,3,1,1,1101.977526
1251937,2,,1,1,1,1,1,1,1,1,3,1,1,1367.6456916
1251939,2,,1,1,1,1,1,1,1,1,3,1,1,317.40775856
1251941,2,,1,1,1,1,1,1,1,1,3,1,1,748.90056707
1251942,2,,1,1,1,1,3,1,1,1,3,1,1,1718.5094648
1251943,2,,1,1,2,1,3,1,1,1,3,1,1,763.28557079
1251944,2,,1,1,1,1,3,1,1,1,3,1,1,480.33500829
1251945,2,,1,1,1,1,3,1,1,1,3,1,1,478.84381142
1251946,2,,2,1,1,1,1,2,2,2,,2,1,880.52434112
1251947,2,,1,1,1,1,3,1,1,1,3,1,1,959.35878443
1251949,2,,2,1,1,1,1,2,2,2,,2,1,180.77489675
1251950,2,,2,1,1,1,1,2,2,2,,1,1,295.96795868
1251951,2,,2,1,1,1,1,2,2,2,,2,1,288.32018164
1251952,2,,2,1,1,1,1,2,2,2,,2,1,161.88600362
1251953,2,,2,1,1,1,1,2,2,2,,2,1,268.28372538
1251954,2,,2,1,1,1,1,2,2,2,,2,1,224.19985486
1251955,2,,2,1,1,1,1,2,2,2,,2,1,237.25541267
1251956,2,,2,1,1,1,1,2,2,2,,2,1,364.24737083
1251957,2,,2,1,1,1,1,2,2,2,,2,1,320.16350032
1251958,2,,2,1,1,1,1,2,2,2,,2,1,186.4220686
1251959,2,,2,1,1,1,1,2,2,2,,1,1,119.31012391
1251960,2,,2,1,1,1,1,2,2,2,,1,1,159.61269264
1251961,2,,2,1,1,1,1,2,2,2,,1,1,205.01360767
1251963,2,,2,1,1,1,1,2,2,2,,1,1,161.20581643
1251964,2,,2,1,1,1,1,2,2,2,,1,1,205.01360767
1251965,2,,2,1,1,1,1,2,2,2,,1,1,115.45640759
1251966,2,,2,1,1,1,1,2,2,2,,1,1,205.01360767
1251968,2,,2,1,1,1,1,2,2,2,,1,1,204.79567273
1251969,2,,2,1,1,1,1,2,2,2,,1,1,143.69167611
1251970,2,,2,1,1,1,1,2,2,2,,1,1,193.03368354
1251975,2,,1,1,1,1,2,1,1,1,3,1,1,963.81554305
1251979,2,,1,1,2,1,1,1,1,1,3,1,1,958.79555469
1252003,2,,1,1,2,1,1,1,1,1,3,1,1,494.81039003
1252004,2,,1,1,2,1,1,1,1,1,2,1,1,668.49385143
1252005,2,,1,1,1,1,1,1,1,1,3,1,1,1003.1740437
1252008,2,,1,1,1,1,3,1,1,1,3,1,1,668.49385143
1252009,2,,1,1,1,1,2,1,1,1,2,1,1,334.24692572
1252015,2,,1,1,2,1,2,1,1,1,3,1,1,813.48018471
1252016,2,,1,1,2,1,2,1,1,1,3,1,1,1110.9391649
1252017,2,,1,1,2,1,2,1,1,1,3,1,1,1003.661598
1252018,2,,1,1,2,1,2,1,1,1,3,1,1,1110.9391649
1252019,2,,1,1,2,1,1,1,1,1,3,1,1,664.209806
1252020,2,,1,1,2,1,1,1,1,1,3,1,1,689.65025669
1252021,2,,1,1,2,1,1,1,1,1,3,1,1,322.27453999
1252022,2,,1,1,2,1,1,1,1,1,3,1,1,603.25114606
1252023,2,,1,1,2,1,1,1,1,1,3,1,1,666.63843222
1252025,2,,1,1,2,1,2,1,1,1,3,1,1,1468.7169315
1252027,2,,1,1,2,1,2,1,1,1,3,1,1,1269.6447599
1252028,2,,1,1,2,1,1,1,1,1,3,1,1,1269.6447599
1252029,2,,1,1,2,1,3,1,1,1,3,1,1,640.49070583
1252030,2,,1,1,2,1,2,1,1,1,3,1,1,584.93212
1252032,2,,1,1,2,1,2,1,1,1,3,1,1,1048.6826379
1252033,2,,1,1,2,1,2,1,1,1,3,1,1,598.25545948
1252035,2,,1,1,2,1,2,1,1,1,3,1,1,902.28004064
1252036,2,,1,1,1,1,4,1,1,1,3,1,1,1437.9084093
1252037,2,,1,1,1,1,4,1,1,1,3,1,1,1166.1960473
1252038,2,,1,1,1,1,4,1,1,1,3,1,1,763.99297307
1252040,2,,1,1,2,1,4,1,1,1,3,1,1,763.99297307
1252041,2,,1,1,2,1,4,1,1,1,3,1,1,781.39488585
1252042,2,,1,1,1,1,5,1,1,1,3,1,1,600.49993643
1252043,2,,1,1,1,1,4,1,1,1,3,1,1,1337.7043403
1252047,2,,1,1,2,1,2,1,1,1,2,1,1,475.86071333
1252048,2,,1,1,2,1,2,1,1,1,2,1,1,540.18126779
1252049,2,,1,1,1,1,2,1,1,1,2,1,1,522.06829611
1252050,2,,1,1,1,1,2,1,1,1,2,1,1,624.9735302
1252051,2,,1,1,1,1,2,1,1,1,2,1,1,612.8478434
1252052,2,,1,1,1,1,2,1,1,1,2,1,1,573.52091316
1252054,2,,1,1,1,1,2,1,1,1,3,1,1,663.99346016
1252055,2,,1,1,1,1,2,1,1,1,3,1,1,877.22469174
1252056,2,,1,1,2,1,2,1,1,1,3,1,1,459.0775091
1252057,2,,1,1,4,2,,2,2,2,,2,1,300.36037831
1252058,2,,1,1,4,2,,2,2,2,,2,1,300.36037831
1252059,2,,1,1,2,1,2,1,1,1,3,1,1,1327.073834
1252060,2,,1,1,2,1,2,1,1,1,3,1,1,1327.073834
1252061,2,,1,1,2,1,2,1,1,1,3,1,1,1327.073834
1252062,2,,1,1,2,1,2,1,1,1,3,1,1,1221.2987676
1252064,2,,1,1,2,1,3,1,1,1,4,1,1,735.6826011
1252065,2,,1,1,2,1,2,1,1,1,4,1,1,518.91095806
1252066,2,,2,1,4,2,,2,2,2,,2,1,319.05595052
1252067,2,,2,1,4,2,,2,2,2,,2,1,308.83586168
1252068,2,,2,1,4,1,1,1,1,1,3,1,1,673.01683481
1252069,2,,2,1,1,1,1,1,1,1,3,1,1,727.99380236
1252070,2,,2,1,1,1,1,1,1,1,3,1,1,1004.254597
1252071,2,,2,1,1,1,1,1,1,1,3,1,1,673.01683481
1252072,2,,2,1,1,1,1,1,1,1,3,1,1,932.34572924
1252073,1,,1,1,2,1,3,1,1,1,3,1,1,1246.8199135
1252074,1,,1,1,2,1,4,1,1,1,3,1,1,2003.8177182
1252075,1,,1,1,2,1,4,1,1,1,3,1,1,1770.7745592
1252077,1,,1,1,2,1,4,1,1,1,3,1,1,1429.0609018
1252078,1,,1,1,3,1,1,2,1,1,3,1,1,1165.8575815
1252079,1,,1,1,1,1,3,1,1,1,3,1,1,2114.8021391
1252082,1,,1,1,2,1,3,1,1,1,3,1,1,1348.1645271
1252083,1,,1,1,2,1,3,1,1,1,3,1,1,1314.3301789
1252084,1,,1,1,3,1,2,1,1,1,3,1,1,1960.1747042
1252086,1,,1,1,2,1,5,1,1,1,3,1,1,1568.1397633
1252087,1,,1,1,2,1,5,1,1,1,3,1,1,1685.2056589
1252089,1,,1,1,2,1,3,1,1,1,3,1,1,1466.9255535
1252091,1,,1,1,1,1,4,1,1,1,3,1,1,1046.9444471
1252092,1,,1,1,2,1,4,1,1,1,3,1,1,1055.5563479
1252093,1,,1,1,2,1,4,1,1,1,3,1,1,1192.754471
1252094,1,,1,1,2,1,5,1,1,1,3,1,1,1603.0541745
1252095,1,,1,1,2,1,5,1,1,1,3,1,1,1395.4820016
1252097,1,,1,1,1,1,5,1,1,1,3,1,1,1280.1352194
1252098,1,,1,1,1,1,5,1,1,1,3,1,1,1386.2330999
