Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
457,                        3.1.2 Instrumentos de deuda,33.27,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,158.71,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,-29.79,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,801.3,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,-1064.9,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,-958,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,513,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,-447.9,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,-172,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,-458.13931182,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,57.4187989,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,-429.437954,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,-37.53103769,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,-48.58911903,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,303.66658242,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,16.7353203,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,-13.69672984,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,146.68811055,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,153.93988141,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,1470.71156862,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,325.98991731,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,955.45757614,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,-378.5856441,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,567.84971927,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,-147.14620693,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,-81.40537773,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,-293.7950017,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,361.0107116,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,-132.9565391,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,-1020.37078761,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,-152.3358207,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,-736.7814219,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,136.68659719,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,-267.9401422,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,256.79916912,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,118.95088887,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,225.59760079,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,-433.7773046,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,346.02798406,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,543.07136643,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Anual,
457,                        3.1.2 Instrumentos de deuda,446.56624918,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,631.76721074,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,37.22778811,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,-572.4898816,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,-435.16924112,Millones - Dólares estadounidenses corrientes,2023,Dato provisional,Anual,
457,                        3.1.2 Instrumentos de deuda,39.30142547,Millones - Dólares estadounidenses corrientes,2023,Dato provisional,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,-516.5597333,Millones - Dólares estadounidenses corrientes,2023,Dato provisional,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,178.02228001,Millones - Dólares estadounidenses corrientes,2023,Dato provisional,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,-135.9332133,Millones - Dólares estadounidenses corrientes,2023,Dato provisional,Trimestral,Q4
457,                        3.1.2 Instrumentos de deuda,209.39529045,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Anual,
457,                        3.1.2 Instrumentos de deuda,168.87248593,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q1
457,                        3.1.2 Instrumentos de deuda,128.4968051,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q2
457,                        3.1.2 Instrumentos de deuda,112.06252832,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q3
457,                        3.1.2 Instrumentos de deuda,-200.0365289,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q4
